gene	length
Erc2	856131
Ercc1	11454
Ercc1	9760
Ercc2	13654
Ercc3	29817
Ercc4	42274
Ercc5	33517
Ercc6	67469
Ercc6l	14272
Ercc6l2	54322
Ercc6l2	84982
Ercc8	36244
Erdr1	31024
Erdr1	31024
Ereg	19033
Erf	8199
Erfe	7788
Erg	100180
Erg	227425
Erg	171197
Erg	171197
Erg	100180
Erg	171197
Ergic1	95422
Ergic2	33057
Ergic2	33057
Ergic3	10155
Erh	10091
Erh	10091
Eri1	30269
Eri2	10233
Eri3	123933
Eri3	123933
Eri3	123974
Eri3	123974
Erich1	62763
Erich2	32066
Erich3	37880
Erich4	1272
Erich5	20581
Erich6	20908
Erich6b	24879
Erlec1	24348
Erlin1	34833
Erlin1	34843
Erlin1	34744
Erlin2	15637
Ermap	14555
Ermard	11174
Ermard	22621
Ermn	7638
Ermp1	38538
Ern1	90177
Ern2	16339
Ern2	16339
Ern2	16339
Ero1l	35486
Ero1lb	43646
Erp27	14794
Erp29	7722
Erp44	86259
Errfi1	13790
Erv3	6070
Esam	10231
Esam	10231
Esco1	43841
Esco2	14943
Esd	18469
Esd	18469
Esf1	50678
Esm1	8446
Esp1	4663
Esp15	4711
Esp16	4706
Esp18	4634
Esp23	3347
Esp24	3533
Esp3	4986
Esp31	6207
Esp34	6430
Esp36	3712
Esp38	4768
Esp4	4024
Esp5	4839
Esp6	4118
Esp8	10681
Espl1	28064
Espn	15450
Espn	15450
Espn	8050
Espn	15450
Espn	15450
Espn	31332
Espnl	26229
Esr1	281095
Esr1	393645
Esr1	257179
Esr1	393645
Esr1	295476
Esr2	56841
Esr2	56841
Esr2	56841
Esrp1	54851
Esrp1	54851
Esrp1	54846
Esrp2	5792
Esrra	10832
Esrrb	99985
Esrrb	160512
Esrrg	605879
Esrrg	217058
Esx1	4930
Esyt1	15610
Esyt2	91877
Esyt3	48564
Etaa1	15127
Etaa1os	5612
Etaa1os	1131
Etd	8659
Etf1	29219
Etfa	57808
Etfb	13729
Etfb	13729
Etfbkmt	9658
Etfbkmt	9658
Etfbkmt	9658
Etfbkmt	9658
Etfbkmt	9658
Etfdh	24980
Etfrf1	5409
Etfrf1	5396
Ethe1	21384
Etl4	520623
Etl4	300489
Etl4	291023
Etl4	291023
Etl4	300489
Etnk1	41318
Etnk2	16748
Etnppl	18176
Etnppl	18303
Etohd2	3715
Ets1	61779
Ets1	61779
Ets2	18643
Etv1	88134
Etv1	88134
Etv1	84505
Etv2	2237
Etv3	14581
Etv3	14581
Etv3	14581
Etv4	15563
Etv4	15563
Etv4	15563
Etv5	58258
Etv6	234448
Etv6	234448
EU599041	12804
Eva1a	51472
Eva1b	1872
Eva1c	74251
Eva1c	74251
Eva1c	78391
Eva1c	74251
Eva1c	74251
Eva1c	74251
Evc	37711
Evc2	86577
Evi2	17225
Evi2a	4049
Evi2a	4049
Evi2b	10378
Evi5	130313
Evi5l	41559
Evi5l	27135
Evl	82750
Evl	52763
Evl	133796
Evl	133796
Evpl	17533
Evx1	4881
Evx1os	6444
Evx2	6567
Ewsr1	29402
Ewsr1	19011
Ewsr1	29402
Ewsr1	29402
Exd1	28224
Exd2	35041
Exo1	30619
Exo5	3804
Exo5	3804
Exoc1	40988
Exoc1	40988
Exoc1	40988
Exoc2	160130
Exoc3	38896
Exoc3l	6175
Exoc3l4	14234
Exoc3l4	14251
Exoc3l4	14236
Exoc3l4	14251
Exoc4	723781
Exoc4	228059
Exoc5	54524
Exoc6	132832
Exoc6b	451028
Exoc7	18741
Exoc7	18741
Exoc7	20495
Exoc8	7407
Exog	20596
Exog	20596
Exosc1	10335
Exosc1	10335
Exosc1	10335
Exosc1	10335
Exosc1	10335
Exosc10	23974
Exosc10	23974
Exosc10	23974
Exosc2	10638
Exosc3	3974
Exosc4	3274
Exosc5	8880
Exosc5	8880
Exosc6	1326
Exosc7	22899
Exosc8	6686
Exosc8	6686
Exosc9	13122
Exph5	79489
Ext1	277923
Ext2	126938
Extl1	16175
Extl2	21568
Extl2	20720
Extl2	21568
Extl3	46048
Eya1	141242
Eya1	141242
Eya1	141242
Eya2	141383
Eya2	116430
Eya2	176700
Eya3	85720
Eya3	85720
Eya3	85720
Eya4	246982
Eya4	246929
Ezh1	35349
Ezh2	64757
Ezh2	64757
Ezr	44650
F10	19369
F10	19369
F11	20864
F11r	27033
F12	8847
F13a1	183067
F13a1	182036
F13b	22050
F2	11138
F2r	16645
F2rl1	13511
F2rl2	5849
F2rl3	2240
F3	11516
F420014N23Rik	7395
F420014N23Rik	7395
F5	68443
F630028O10Rik	3717
F630042J09Rik	4768
F630111L10Rik	7333
F630206G17Rik	34796
F7	9772
F730035M05Rik	6325
F730043M19Rik	35876
F8	207327
F8	207327
F8	207327
F830002L21Rik	37487
F830016B08Rik	9637
F830045P16Rik	78244
F8a	2490
F9	31297
F9	31297
F930015N05Rik	3540
Fa2h	48684
Faah	21247
Faap100	9185
Faap20	6722
Faap20	6722
Faap20	6722
Faap24	4616
Fabp1	5136
Fabp12	56975
Fabp2	4435
Fabp3	6686
Fabp4	4234
Fabp5	4026
Fabp5	4026
Fabp5	4026
Fabp6	5523
Fabp7	3528
Fabp9	3660
Fadd	4114
Fads1	13985
Fads2	37340
Fads3	18124
Fads6	14181
Faf1	287334
Faf2	42280
Fah	20784
Fahd1	1407
Fahd2a	8351
Faim	15647
Faim	15647
Faim2	31161
Faim2	31161
Faiml	7864
Fam102a	34392
Fam102b	56611
Fam103a1	6538
Fam104a	22833
Fam105a	26472
Fam105a	26472
Fam105a	26472
Fam107a	13499
Fam107b	68677
Fam109a	5572
Fam109b	4532
Fam110a	10824
Fam110a	3999
Fam110a	4586
Fam110a	4586
Fam110b	155766
Fam110c	5973
Fam111a	16172
Fam111a	16260
Fam114a1	71827
Fam114a2	35655
Fam114a2	35655
Fam114a2	35655
Fam117a	44855
Fam117b	72343
Fam118a	25769
Fam118b	50841
Fam118b	50841
Fam118b	50841
Fam120a	88612
Fam120aos	1794
Fam120b	37336
Fam120b	37380
Fam120c	129912
Fam122a	1696
Fam122b	26391
Fam122b	26391
Fam122b	26391
Fam122c	28069
Fam124a	52749
Fam124b	15246
Fam126a	115037
Fam126a	69755
Fam126b	63528
Fam126b	63349
Fam126b	63528
Fam129a	147975
Fam129b	49120
Fam129c	10504
Fam131a	7980
Fam131b	9336
Fam131b	9336
Fam131b	9336
Fam131c	15983
Fam133b	26714
Fam135a	89584
Fam135b	282161
Fam136a	4376
Fam13a	90967
Fam13b	64473
Fam13c	118065
Fam13c	117823
Fam13c	117823
Fam149a	45577
Fam149b	35330
Fam149b	20403
Fam149b	35330
Fam151a	14378
Fam151b	34412
Fam155a	565014
Fam155a	565152
Fam159a	15879
Fam159b	18611
Fam160a1	86147
Fam160a2	28844
Fam160a2	28844
Fam160a2	28844
Fam160a2	28844
Fam160b1	28586
Fam160b2	16541
Fam161a	10355
Fam161b	16505
Fam162a	27672
Fam162b	5011
Fam163a	129071
Fam163b	32099
Fam166a	3537
Fam166b	2115
Fam166b	2115
Fam167a	29109
Fam167b	1766
Fam168a	134929
Fam168b	29833
Fam168b	29833
Fam168b	29833
Fam169a	62236
Fam169a	57880
Fam169b	89254
Fam170a	4651
Fam170b	2827
Fam171a1	109422
Fam171a1	109124
Fam171a1	113578
Fam171a2	10683
Fam171b	68631
Fam172a	457551
Fam172a	457551
Fam172a	457551
Fam172a	457551
Fam173a	1895
Fam173a	1888
Fam173a	1888
Fam173b	15420
Fam174a	21657
Fam174b	36613
Fam177a	17555
Fam177a	17555
Fam178b	30637
Fam178b	120488
Fam178b	83213
Fam180a	13396
Fam181a	2107
Fam181b	1843
Fam183b	9159
Fam183b	9159
Fam184a	117765
Fam184b	109797
Fam185a	57222
Fam186b	16163
Fam187a	1563
Fam187b	7805
Fam187b	12683
Fam187b	15922
Fam189a1	400433
Fam189a2	58270
Fam189b	6065
Fam192a	26786
Fam193a	116526
Fam193b	31805
Fam196a	56523
Fam196b	107819
Fam198a	29189
Fam198a	29221
Fam198b	60349
Fam199x	32908
Fam19a1	544045
Fam19a2	477129
Fam19a2	477129
Fam19a2	477129
Fam19a3	10143
Fam19a4	229203
Fam19a5	215066
Fam19a5	134135
Fam204a	28112
Fam205a1	5818
Fam205a2	5799
Fam205a2	5799
Fam205a2	5799
Fam205a2	5799
Fam205c	6201
Fam206a	7277
Fam207a	29159
Fam208a	54708
Fam208a	54708
Fam208b	45074
Fam209	1763
Fam20a	49331
Fam20b	40340
Fam20c	54983
Fam210a	40149
Fam210b	10173
Fam212a	1693
Fam212b	16244
Fam212b	15385
Fam213a	20099
Fam213a	20099
Fam213a	13186
Fam213a	13186
Fam213a	14532
Fam213a	20099
Fam213a	20099
Fam213a	13186
Fam213a	14532
Fam213b	2614
Fam214a	79416
Fam214a	56358
Fam214b	7888
Fam214b	13807
Fam214b	7888
Fam214b	13807
Fam216a	7380
Fam216b	7984
Fam217a	10029
Fam217b	7628
Fam219a	50599
Fam219a	50599
Fam219aos	1493
Fam219b	5660
Fam219b	5660
Fam220a	15820
Fam220a	15820
Fam221a	22166
Fam221a	22166
Fam221b	9238
Fam222a	44968
Fam222b	62667
Fam222b	62673
Fam227a	49381
Fam227b	168522
Fam228a	24579
Fam228b	23052
Fam229a	767
Fam229b	15088
Fam234a	31551
Fam234a	31551
Fam234b	38254
Fam240a	2123
Fam240b	16547
Fam24a	2095
Fam25c	3512
Fam26d	5530
Fam26e	5168
Fam26f	1906
Fam32a	4046
Fam35a	73469
Fam3a	8555
Fam3a	8555
Fam3b	33972
Fam3c	49560
Fam43a	3075
Fam43b	2367
Fam45a	24660
Fam45a	24660
Fam45a	24681
Fam46a	6712
Fam46a	6686
Fam46b	7808
Fam46c	17657
Fam46d	56435
Fam46d	80322
Fam47c	1648
Fam47e	19748
Fam47e	19748
Fam49a	114223
Fam49a	114223
Fam49b	131355
Fam50a	7117
Fam50b	7981
Fam53a	29283
Fam53b	74852
Fam53b	64833
Fam53b	101113
Fam53c	14855
Fam57a	6202
Fam57b	6917
Fam57b	13335
Fam57b	5567
Fam58b	1224
Fam60a	25374
Fam69a	79036
Fam69b	8041
Fam69c	20195
Fam71a	2234
Fam71b	3258
Fam71d	42985
Fam71d	42985
Fam71e1	4547
Fam71e2	18045
Fam71f1	16883
Fam71f1	16883
Fam71f1	16883
Fam71f1	16883
Fam71f2	9536
Fam72a	11133
Fam76a	23339
Fam76a	23339
Fam76b	18796
Fam78a	16821
Fam78b	89886
Fam78b	89886
Fam78b	89886
Fam81a	52248
Fam83a	24800
Fam83b	55100
Fam83c	5672
Fam83d	18539
Fam83e	8273
Fam83f	28579
Fam83g	25541
Fam83h	8407
Fam83h	13245
Fam84a	4441
Fam84b	6085
Fam89a	11553
Fam89b	1580
Fam89b	1580
Fam8a1	6252
Fam90a1a	5590
Fam91a1	42334
Fam92a	18874
Fam92a	18874
Fam92b	11073
Fam96a	12358
Fam96b	1890
Fam98a	14861
Fam98b	21802
Fam98c	3701
Fan1	27338
Fanca	50333
Fancb	16681
Fancb	16681
Fancc	127037
Fancc	120209
Fancc	120209
Fancc	120209
Fancc	120209
Fancd2	64604
Fancd2	65339
Fancd2os	3954
Fance	13045
Fance	13045
Fance	13045
Fance	13045
Fancf	1691
Fancg	7965
Fancg	7965
Fanci	57927
Fancl	84800
Fancl	84800
Fancl	84800
Fancm	56453
Fank1	104642
Fap	73086
Far1	57055
Far1	57055
Far1os	26962
Far2	135345
Far2	129434
Farp1	248153
Farp2	109873
Fars2	419953
Fars2	419953
Farsa	12272
Farsb	64153
Farsb	64153
Farsb	70940
Farsb	64153
Fas	37112
Fas	18692
Fasl	7804
Fasl	7804
Fasn	18590
Fastk	4196
Fastkd1	25783
Fastkd2	22761
Fastkd3	10129
Fastkd3	10129
Fastkd3	10129
Fastkd3	10129
Fastkd5	16190
Fastkd5	16190
Fat1	102050
Fat2	61648
Fat3	468039
Fat4	125044
Fate1	16061
Fau	1558
Fau	1637
Fau	1637
Faxc	70136
Fbf1	25894
Fbl	9522
Fblim1	29991
Fblim1	23863
Fbll1	1505
Fbln1	80287
Fbln1	45937
Fbln2	59777
Fbln2	59777
Fbln5	72555
Fbln7	33103
Fbn1	205845
Fbn2	201304
Fbp1	23530
Fbp2	21486
Fbrs	6293
Fbrsl1	25376
Fbrsl1	86752
Fbrsl1	18629
Fbxl12	7019
Fbxl12	7019
Fbxl12	5058
Fbxl12	7019
Fbxl12os	9797
Fbxl13	161759
Fbxl13	161759
Fbxl14	4219
Fbxl15	2263
Fbxl16	12181
Fbxl17	454629
Fbxl18	23450
Fbxl19	22154
Fbxl2	49794
Fbxl20	67063
Fbxl21	15279
Fbxl21	15427
Fbxl22	6135
Fbxl3	19328
Fbxl3	19271
Fbxl3	18766
Fbxl4	76549
Fbxl4	76549
Fbxl4	76549
Fbxl4	76549
Fbxl5	24401
Fbxl5	37532
Fbxl6	3019
Fbxl7	355106
Fbxl8	4679
Fbxo10	50357
Fbxo11	74433
Fbxo11	74074
Fbxo15	46368
Fbxo16	54802
Fbxo17	21351
Fbxo17	21359
Fbxo18	35013
Fbxo18	35013
Fbxo18	35013
Fbxo18	35013
Fbxo18	35013
Fbxo2	5750
Fbxo21	33428
Fbxo21	33428
Fbxo22	15499
Fbxo24	12574
Fbxo25	32716
Fbxo25	32806
Fbxo27	6489
Fbxo27	6194
Fbxo28	28505
Fbxo3	35439
Fbxo3	27329
Fbxo30	16383
Fbxo30	16640
Fbxo31	29364
Fbxo32	39014
Fbxo33	18829
Fbxo34	59402
Fbxo34	59402
Fbxo34	59402
Fbxo34	59402
Fbxo36	60646
Fbxo38	44685
Fbxo39	4976
Fbxo4	16010
Fbxo40	13064
Fbxo41	33419
Fbxo41	33419
Fbxo41	33419
Fbxo42	56141
Fbxo43	14825
Fbxo44	7296
Fbxo44	6025
Fbxo44	7296
Fbxo44	7296
Fbxo44	6791
Fbxo45	16914
Fbxo46	18403
Fbxo47	29848
Fbxo48	3363
Fbxo5	6308
Fbxo6	6210
Fbxo6	6210
Fbxo6	6210
Fbxo6	6420
Fbxo6	6314
Fbxo7	26400
Fbxo7	26175
Fbxo7	29720
Fbxo8	42806
Fbxo9	27566
Fbxo9	27157
Fbxw10	30340
Fbxw10	30340
Fbxw11	104260
Fbxw11	104260
Fbxw11	104260
Fbxw11	104260
Fbxw13	16749
Fbxw14	16552
Fbxw14	16554
Fbxw15	15661
Fbxw16	16823
Fbxw17	15893
Fbxw18	25967
Fbxw19	17280
Fbxw2	15075
Fbxw2	19983
Fbxw2	21872
Fbxw2	18818
Fbxw2	21872
Fbxw20	17323
Fbxw21	22569
Fbxw22	25886
Fbxw24	24944
Fbxw26	28524
Fbxw27	24606
Fbxw27	24606
Fbxw28	16774
Fbxw28	16422
Fbxw4	81937
Fbxw5	4693
Fbxw7	115054
Fbxw7	163622
Fbxw7	26988
Fbxw8	90478
Fbxw9	7002
Fcamr	13839
Fcamr	13839
Fcer1a	5959
Fcer1g	4778
Fcer2a	9125
Fcer2a	12438
Fcer2a	12438
Fcer2a	12438
Fcer2a	9125
Fcer2a	9125
Fcer2a	8654
Fcf1	12374
Fcgbp	49629
Fcgr1	11061
Fcgr2b	15513
Fcgr2b	15513
Fcgr3	8235
Fcgr4	10836
Fcgrt	10830
Fcho1	17295
Fcho1	17295
Fcho1	17295
Fcho2	92044
Fchsd1	12298
Fchsd2	175631
Fchsd2	175631
Fcmr	15014
Fcna	3308
Fcnb	8400
Fcrl1	15747
Fcrl1	15747
Fcrl1	15747
Fcrl1	26548
Fcrl5	64897
Fcrl5	31743
Fcrl6	5912
Fcrla	9990
Fcrla	9990
Fcrla	9990
Fcrlb	5669
Fcrls	12560
Fdft1	34428
Fdps	8380
Fdps	8380
Fdx1	20578
Fdx1	18632
Fdx1l	5995
Fdxacb1	4433
Fdxr	8945
Fech	32557
Fech	32557
Fem1a	6816
Fem1b	19819
Fem1c	21366
Fen1	4812
Fen1	4812
Fen1	4812
Fendrr	28229
Fendrr	24309
Fer	261431
Fer	201525
Fer	275516
Fer1l4	33808
Fer1l5	49820
Ferd3l	885
Fermt1	41858
Fermt2	71274
Fermt3	20512
Fes	10189
Fetub	19547
Fetub	19547
Fetub	21387
Fev	3900
Fez1	34982
Fez2	40275
Fez2	40275
Fez2	48941
Fez2	40275
Fezf1	3218
Fezf2	3974
Ffar1	903
Ffar2	2783
Ffar2	2621
Ffar2	5419
Ffar2	2836
Ffar2	3292
Ffar3	1849
Ffar4	17185
Fga	7465
Fga	7465
Fgb	7618
Fgd1	42517
Fgd2	18622
Fgd2	18622
Fgd3	46099
Fgd4	110497
Fgd4	143305
Fgd4	183064
Fgd5	97041
Fgd6	109339
Fgf1	80027
Fgf10	77875
Fgf11	5649
Fgf11	5649
Fgf12	407169
Fgf12	288293
Fgf12	595461
Fgf12	49131
Fgf13	103943
Fgf13	523427
Fgf13	72291
Fgf14	214256
Fgf14	698837
Fgf15	4420
Fgf16	12056
Fgf17	6064
Fgf18	30423
Fgf18	30423
Fgf2	56178
Fgf20	7788
Fgf21	1601
Fgf22	1843
Fgf23	9395
Fgf3	4737
Fgf4	3860
Fgf5	22850
Fgf5	22850
Fgf6	9177
Fgf7	56528
Fgf8	6087
Fgf8	6087
Fgf8	6087
Fgf8	6087
Fgf9	40035
Fgfbp1	2942
Fgfbp1	2942
Fgfbp3	2050
Fgfr1	56960
Fgfr1	56960
Fgfr1	56960
Fgfr1op	30953
Fgfr1op	30953
Fgfr1op2	21288
Fgfr1op2	21296
Fgfr2	104358
Fgfr2	104358
Fgfr2	104358
Fgfr3	15345
Fgfr3	14763
Fgfr3	14763
Fgfr3	15345
Fgfr3	15345
Fgfr4	15942
Fgfrl1	12722
Fgfrl1	12722
Fgg	6994
Fgg	7333
Fggy	242149
Fggy	369433
Fgl1	23723
Fgl2	5714
Fgr	27788
Fh1	24258
Fhad1	121029
Fhad1os1	3806
Fhdc1	37296
Fhdc1	38244
Fhit	1611942
Fhit	1611942
Fhit	903365
Fhitos	40449
Fhl1	61586
Fhl1	61390
Fhl1	6820
Fhl1	13664
Fhl2	73691
Fhl2	40891
Fhl3	7913
Fhl4	5477
Fhl5	42968
Fhod1	18811
Fhod3	424885
Fhod3	424885
Fhod3	424885
Fibcd1	32716
Fibin	2069
Fibp	4446
Fibp	4446
Ficd	4826
Fig4	115070
Figla	3806
Fign	126531
Fign	126531
Fign	126531
Fignl1	8675
Fignl1	8675
Fignl1	8675
Fignl2	4208
Filip1	162321
Filip1l	219528
Filip1l	23563
Fip1l1	61643
Fip1l1	61643
Fip1l1	61643
Firre	72202
Fis1	12960
Fis1	4158
Fis1	12960
Fitm1	1279
Fitm2	3927
Fiz1	7673
Fiz1	7642
Fiz1	6187
Fiz1	7198
Fjx1	2427
Fkbp10	9147
Fkbp10	9147
Fkbp11	3831
Fkbp14	15524
Fkbp15	60207
Fkbp1a	19209
Fkbp1a	19209
Fkbp1a	19209
Fkbp1a	19209
Fkbp1a	19209
Fkbp1a	19209
Fkbp1b	8422
Fkbp2	2723
Fkbp2	2702
Fkbp3	11507
Fkbp4	8525
Fkbp5	87397
Fkbp6	12680
Fkbp6	58341
Fkbp6	12511
Fkbp6	58341
Fkbp7	10065
Fkbp8	7586
Fkbp8	7586
Fkbp8	7483
Fkbp9	47302
Fkbpl	1445
Fkrp	7466
Fktn	49090
Flad1	9191
Flcn	18194
Flcn	18632
Flcn	18632
Flcn	18632
Flg2	24104
Fli1	119249
Flii	13118
Flii	13118
Flna	23074
Flna	23074
Flnb	133631
Flnb	133631
Flnc	28736
Flnc	28536
Flot1	9431
Flot2	20129
Flot2	22492
Flot2	22492
Flot2	22492
Flrt1	13719
Flrt2	92988
Flrt3	13279
Flrt3	13279
Flt1	163793
Flt3	69748
Flt3l	5244
Flt3l	5244
Flt4	43061
Flywch1	16169
Flywch2	9160
Fmc1	4589
Fmn1	275704
Fmn1	389032
Fmn1	389032
Fmn1	31678
Fmn1	31678
Fmn2	320905
Fmnl1	27763
Fmnl1	27763
Fmnl2	276335
Fmnl3	53271
Fmnl3	53271
Fmnl3	53271
Fmo1	30440
Fmo1	37050
Fmo1	19783
Fmo2	23666
Fmo3	30730
Fmo4	18667
Fmo5	26450
Fmo5	26484
Fmo5	26450
Fmo6	20675
Fmo9	19791
Fmo9	19791
Fmod	10763
Fmr1	39421
Fmr1	39421
Fmr1nb	42722
Fmr1nb	42722
Fmr1nb	42722
Fmr1os	10886
Fn1	67762
Fn1	67762
Fn1	67762
Fn1	67762
Fn1	67762
Fn1	67762
Fn1	67762
Fn3k	15538
Fn3k	8553
Fn3krp	9396
Fnbp1	115803
Fnbp1	70295
Fnbp1	115803
Fnbp1	88774
Fnbp1	115803
Fnbp1l	80996
Fnbp1l	80996
Fnbp4	35651
Fnd3c2	20127
Fndc1	66407
Fndc10	2142
Fndc11	2836
Fndc3a	172051
Fndc3b	294278
Fndc3c1	65187
Fndc4	3632
Fndc5	7595
Fndc7	36331
Fndc7	36331
Fndc8	8593
Fndc9	4315
Fnip1	80063
Fnip2	111709
Fnta	16880
Fntb	83946
Focad	316382
Folh1	56889
Folh1	56889
Folr1	12458
Folr1	12458
Folr1	12458
Folr1	12458
Folr2	5344
Folr2	17203
Folr2	5344
Fopnl	18089
Fos	3370
Fosb	7350
Fosb	7350
Fosl1	8241
Fosl2	21368
Foxa1	5490
Foxa2	2588
Foxa2	3072
Foxa2	4093
Foxa3	10257
Foxb1	3231
Foxb2	1515
Foxc1	3990
Foxc2	2724
Foxd1	2461
Foxd2	2619
Foxd2os	11830
Foxd3	2373
Foxd4	2345
Foxe1	1116
Foxe3	867
Foxf1	3769
Foxf2	5591
Foxg1	3985
Foxg1	3861
Foxh1	1725
Foxi1	3749
Foxi2	3249
Foxi3	4461
Foxj1	4651
Foxj2	25183
Foxj3	89459
Foxj3	89459
Foxk1	60519
Foxk2	49910
Foxl1	2960
Foxl2	2520
Foxl2os	6156
Foxm1	12893
Foxn1	29032
Foxn1	29032
Foxn2	49822
Foxn3	254981
Foxn4	19598
Foxo1	81773
Foxo3	90957
Foxo4	6346
Foxo6	20184
Foxp1	102957
Foxp1	341174
Foxp1	595652
Foxp1	510004
Foxp2	540629
Foxp2	256472
Foxp2	256472
Foxp3	14761
Foxp3	15568
Foxp3	15568
Foxp4	57500
Foxp4	57500
Foxp4	57500
Foxq1	2805
Foxr1	6635
Foxr2	14074
Foxred1	6835
Foxred1	6835
Foxred1	6835
Foxred2	16201
Foxred2	16201
Foxs1	1311
Fpgs	11567
Fpgt	8460
Fpr-rs3	1032
Fpr-rs4	972
Fpr-rs6	1020
Fpr1	7469
Fpr2	6129
Fpr3	1220
Fra10ac1	35654
Fras1	410774
Frat1	2614
Frat2	2157
Frem1	123176
Frem1	154248
Frem2	143418
Frem3	84519
Frg1	19665
Frg2f1	8455
Frk	127831
Frk	127831
Frmd3	188612
Frmd3	176326
Frmd4a	461181
Frmd4a	596361
Frmd4a	54290
Frmd4a	213068
Frmd4b	330791
Frmd4b	200954
Frmd4b	172420
Frmd5	261529
Frmd6	76721
Frmd7	50066
Frmd8	24235
Frmpd1	101031
Frmpd1os	9268
Frmpd3	27027
Frmpd3	93205
Frmpd4	651692
Frmpd4	383772
Frmpd4	1105928
Frrs1	44184
Frrs1	42071
Frrs1l	30256
Frs2	78348
Frs3	9080
Frs3os	2028
Frs3os	2028
Fry	237824
Fryl	236428
Frzb	35427
Fsbp	8141
Fscb	3566
Fscn1	12835
Fscn2	6640
Fscn3	10722
Fsd1	10371
Fsd1l	20149
Fsd1l	75539
Fsd2	32628
Fshb	3666
Fshr	215724
Fsip1	52079
Fst	6690
Fst	6690
Fst	6690
Fstl1	59462
Fstl3	5357
Fstl4	422642
Fstl5	634423
Fstl5	635445
Ftcd	14691
Fth1	2466
Fth1	4512
Fthl17-ps1	860
Fthl17-ps1	872
Fthl17a	20615
Fthl17b	842
Fthl17c	842
Fthl17d	733
Fthl17e	848
Fthl17f	733
Ftl1	1943
Ftmt	1461
Fto	354909
Ftsj1	13739
Ftsj1	13739
Ftsj3	6659
Ftx	62845
Ftx	54250
Fubp1	26373
Fubp3	44876
Fubp3	44876
Fuca1	19575
Fuca2	18008
Fuca2	14601
Fuk	20033
Fuk	20033
Fundc1	16726
Fundc1	16726
Fundc1	16408
Fundc2	14760
Fuom	4627
Fuom	4627
Fuom	4627
Fuom	4627
Furin	13619
Furin	16243
Fus	14553
Fus	14553
Fut1	3454
Fut1	3454
Fut10	74594
Fut10	50466
Fut10	74594
Fut10	50466
Fut10	74594
Fut11	5230
Fut2	17804
Fut2	17804
Fut4	3664
Fut4-ps1	5065
Fut7	2680
Fut7	2680
Fut7	3132
Fut7	3132
Fut7	3132
Fut7	2680
Fut7	2680
Fut8	237893
Fut8	65856
Fut8	87133
Fut8	237893
Fut8	237258
Fut9	190671
Fuz	4546
Fv1	1380
Fxn	19134
Fxr1	49266
Fxr1	49266
Fxr1	49266
Fxr2	20327
Fxyd1	3176
Fxyd1	3979
Fxyd1	3176
Fxyd1	3979
Fxyd2	7141
Fxyd2	4202
Fxyd2	10570
Fxyd3	6163
Fxyd4	3777
Fxyd4	3777
Fxyd5	9609
Fxyd5	9609
Fxyd5	9609
Fxyd5	9117
Fxyd6	25975
Fxyd7	8940
Fyb	85762
Fyb	85762
Fyco1	62400
Fyco1	62162
Fyn	195576
Fyn	195576
Fyn	195576
Fyttd1	31180
Fyttd1	31180
Fzd1	4378
Fzd10	2988
Fzd2	3628
Fzd3	70023
Fzd4	5745
Fzd5	7193
Fzd5	7193
Fzd6	31858
Fzd6	31911
Fzd7	4809
Fzd8	3346
Fzd9	2110
Fzr1	11492
G0s2	1029
G2e3	28757
G2e3	28757
G2e3	28757
G3bp1	31136
G3bp2	31600
G3bp2	31600
G3bp2	30773
G3bp2	31454
G3bp2	31454
G530011O06Rik	3875
G530011O06Rik	3911
G530011O06Rik	3889
G630025P09Rik	2370
G630055G22Rik	185140
G630064G18Rik	38666
G630071F17Rik	8215
G630093K05Rik	23867
G6b	3492
G6b	3492
G6bos	1160
G6pc	10188
G6pc2	8045
G6pc2	8045
G6pc2	16921
G6pc3	4383
G6pd2	1635
G6pdx	19676
G730013B05Rik	33215
G730013B05Rik	30958
Gaa	17496
Gaa	17496
Gab1	116046
Gab1	116089
Gab2	227201
Gab2	227201
Gab3	96361
Gabarap	3580
Gabarapl1	9140
Gabarapl2	12213
Gabbr1	28340
Gabbr2	327817
Gabpa	28655
Gabpb1	36574
Gabpb1	37319
Gabpb1	46686
Gabpb1	27845
Gabpb1	46686
Gabpb1	46686
Gabpb1	46686
Gabpb1	36574
Gabpb2	36177
Gabpb2	36177
Gabra1	51991
Gabra2	134793
Gabra3	223571
Gabra4	88575
Gabra5	102341
Gabra6	14636
Gabra6	14636
Gabrb1	437229
Gabrb2	212835
Gabrb2	211242
Gabrb3	238284
Gabrb3	237629
Gabrd	13091
Gabre	17290
Gabrg1	91571
Gabrg2	90525
Gabrg2	90525
Gabrg3	662630
Gabrp	28177
Gabrq	17425
Gabrq	13367
Gabrr1	31033
Gabrr2	32754
Gabrr3	54358
Gad1	39886
Gad1	22993
Gad1os	73418
Gad2	71551
Gadd45a	2312
Gadd45b	2114
Gadd45g	1800
Gadd45gip1	3201
Gadl1	166722
Gak	60671
Gak	60671
Gak	60671
Gal	4630
Gal	4630
Gal3st1	15693
Gal3st1	15693
Gal3st1	9396
Gal3st2	15151
Gal3st2b	22803
Gal3st2c	21031
Gal3st3	10409
Gal3st4	7890
Gal3st4	7830
Galc	57160
Gale	3014
Galk1	4363
Galk2	118076
Galk2	125190
Galm	57562
Galns	33251
Galns	33251
Galnt1	81473
Galnt1	80823
Galnt10	142059
Galnt11	43026
Galnt12	31090
Galnt13	681358
