#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	score	name2	cdsStartStat	cdsEndStat
1696	NM_001243139	chr4	-	145658643	145683119	145660081	145665915	4	0	Gm13247	cmpl	cmpl
1696	NM_001243138	chr4	-	145658643	145696039	145660081	145665915	5	0	Gm13247	cmpl	cmpl
1696	NM_001085522	chr4	-	145728598	145749009	145730493	145734506	4	0	Gm13251	cmpl	cmpl
1699	NR_030771	chr4	+	146034924	146036119	146036119	146036119	1	0	Gm13034	unk	unk
1699	NM_001037926	chr4	+	146064712	146094024	146085280	146093302	4	0	Gm13051	cmpl	cmpl
1702	NR_045446	chr4	-	146437474	146442545	146442545	146442545	3	0	4933438K21Rik	unk	unk
1706	NM_145078	chr4	-	146986044	147016617	146987135	146992600	5	0	2610305D13Rik	cmpl	cmpl
1707	NM_001127189	chr4	-	147128082	147183897	147128857	147135359	6	0	Gm13157	cmpl	cmpl
1708	NR_033639	chr4	-	147195885	147196311	147196311	147196311	1	0	Rps19-ps3	unk	unk
1708	NM_198619	chr4	-	147197094	147222484	147199839	147222389	4	0	Zfp933	cmpl	cmpl
1708	NM_001025365	chr4	-	147234886	147242828	147235122	147240466	10	0	Miip	cmpl	cmpl
1708	NM_010244	chr4	+	147243087	147244467	147243087	147244467	1	0	Fv1	cmpl	cmpl
1708	NM_001285923	chr4	-	147247694	147278807	147249497	147272747	19	0	Mfn2	cmpl	cmpl
1708	NM_001285920	chr4	-	147247694	147279018	147249497	147272747	20	0	Mfn2	cmpl	cmpl
1708	NM_001285921	chr4	-	147247694	147279018	147249497	147272747	20	0	Mfn2	cmpl	cmpl
1708	NM_001285922	chr4	-	147247694	147279018	147249497	147272747	19	0	Mfn2	cmpl	cmpl
1708	NM_133201	chr4	-	147247694	147279018	147249497	147272747	19	0	Mfn2	cmpl	cmpl
1708	NM_011122	chr4	-	147283861	147310885	147284827	147310786	19	0	Plod1	cmpl	cmpl
1708	NM_029841	chr4	+	147315003	147321423	147315133	147320727	3	0	2510039O18Rik	cmpl	cmpl
1709	NM_001287348	chr4	+	147359896	147361314	147360084	147361087	3	0	Nppb	cmpl	cmpl
1709	NM_008726	chr4	+	147359896	147361314	147360084	147361087	3	0	Nppb	cmpl	cmpl
1709	NM_008725	chr4	+	147374830	147376183	147374943	147375895	3	0	Nppa	cmpl	cmpl
1709	NM_011929	chr4	-	147378367	147412922	147380889	147412876	23	0	Clcn6	cmpl	cmpl
1709	NM_010840	chr4	+	147413185	147433671	147415705	147429697	12	0	Mthfr	cmpl	cmpl
1709	NM_001161798	chr4	+	147415297	147433671	147415320	147429697	12	0	Mthfr	cmpl	cmpl
1709	NR_027809	chr4	+	147415297	147433671	147433671	147433671	13	0	Mthfr	unk	unk
1710	NM_027426	chr4	-	147472545	147504807	147476578	147490100	7	0	Draxin	cmpl	cmpl
1710	NM_001305420	chr4	+	147505028	147519813	147514903	147519522	10	0	Mad2l2	cmpl	cmpl
1710	NM_027985	chr4	+	147514598	147519813	147514903	147519522	8	0	Mad2l2	cmpl	cmpl
1710	NM_001163704	chr4	-	147519824	147526034	147520024	147523746	6	0	Fbxo6	cmpl	cmpl
1710	NM_001163705	chr4	-	147519824	147526034	147520024	147523746	6	0	Fbxo6	cmpl	cmpl
1710	NM_015797	chr4	-	147519824	147526034	147520024	147523746	6	0	Fbxo6	cmpl	cmpl
1710	NM_001163706	chr4	-	147519824	147526138	147520024	147523746	6	0	Fbxo6	cmpl	cmpl
1710	NM_001163707	chr4	-	147519824	147526244	147520024	147523746	6	0	Fbxo6	cmpl	cmpl
1710	NR_105989	chr4	-	147521044	147521105	147521105	147521105	1	0	Mir7022	unk	unk
1710	NR_104375	chr4	-	147526907	147532932	147532932	147532932	6	0	Fbxo44	unk	unk
1710	NM_001161851	chr4	-	147526907	147533698	147527609	147532910	6	0	Fbxo44	cmpl	cmpl
1710	NM_001161852	chr4	-	147526907	147534203	147527577	147532910	5	0	Fbxo44	cmpl	cmpl
1710	NM_173401	chr4	-	147526907	147534203	147527609	147532910	6	0	Fbxo44	cmpl	cmpl
1710	NR_104374	chr4	-	147526907	147534203	147534203	147534203	7	0	Fbxo44	unk	unk
1710	NM_176848	chr4	+	147534776	147540526	147534798	147540208	6	0	Fbxo2	cmpl	cmpl
1711	NM_001083342	chr4	-	147610965	147662074	147615364	147646510	21	0	Ptchd2	cmpl	cmpl
1712	NM_027873	chr4	-	147808605	147818860	147810263	147818559	2	0	Ubiad1	cmpl	cmpl
1713	NM_016699	chr4	+	147932535	147956509	147932576	147956423	25	0	Exosc10	cmpl	cmpl
1713	NM_001039554	chr4	-	147869388	147874571	147870263	147874398	5	0	Angptl7	cmpl	cmpl
1713	NR_131061	chr4	+	147932535	147956509	147956509	147956509	25	0	Exosc10	unk	unk
1713	NR_131062	chr4	+	147932535	147956509	147956509	147956509	25	0	Exosc10	unk	unk
1713	NM_009272	chr4	+	147965621	147968728	147965728	147968416	7	0	Srm	cmpl	cmpl
1713	NM_010767	chr4	+	147976652	147978522	147976694	147978378	5	0	Masp2	cmpl	cmpl
1714	NM_001003898	chr4	-	147986490	148001105	147991758	147999471	7	0	Tardbp	cmpl	cmpl
1714	NM_001003899	chr4	-	147986490	148001105	147991758	147999471	7	0	Tardbp	cmpl	cmpl
1714	NM_001008545	chr4	-	147986490	148001105	147991758	147999471	7	0	Tardbp	cmpl	cmpl
1714	NM_001008546	chr4	-	147986490	148001105	147991676	147999471	7	0	Tardbp	cmpl	cmpl
1714	NM_001305425	chr4	-	147986490	148001105	147992369	147996207	7	0	Tardbp	cmpl	cmpl
1714	NM_145556	chr4	-	147986490	148001105	147992369	147999471	6	0	Tardbp	cmpl	cmpl
1714	NR_027864	chr4	-	147986490	148001105	148001105	148001105	8	0	Tardbp	unk	unk
1714	NR_131120	chr4	-	147986490	148001105	148001105	148001105	8	0	Tardbp	unk	unk
1714	NM_001085505	chr4	+	148017425	148045681	148017466	148045537	11	0	Gm572	cmpl	cmpl
1717	NM_010044	chr4	+	148478250	148492237	148478359	148492047	5	0	Dffa	cmpl	cmpl
1717	NM_001025296	chr4	+	148478250	148494762	148478359	148493400	6	0	Dffa	cmpl	cmpl
1717	NR_104263	chr4	+	148478250	148494762	148494762	148494762	4	0	Dffa	unk	unk
1717	NM_007745	chr4	-	148499142	148500872	148499372	148500755	2	0	Cort	cmpl	cmpl
1718	NM_001081274	chr4	-	148524093	148540816	148524752	148540703	13	0	Pgd	cmpl	cmpl
1719	NR_131918	chr4	+	148708747	148710021	148710021	148710021	2	0	Ube4bos3	unk	unk
1720	NM_022020	chr4	-	148823810	148829077	148823981	148829059	4	0	Rbp7	cmpl	cmpl
1720	NM_133435	chr4	-	148842895	148859251	148842904	148848651	5	0	Nmnat1	cmpl	cmpl
1720	NM_026963	chr4	+	148859441	148870776	148860868	148870247	7	0	Lzic	cmpl	cmpl
1721	NR_049189	chr4	+	148911971	148912031	148912031	148912031	1	0	Mir5616	unk	unk
1721	NM_001141930	chr4	+	148919225	148940546	148919844	148938372	4	0	Ctnnbip1	cmpl	cmpl
1721	NM_001290989	chr4	+	148960576	149023008	148960790	149021673	18	0	Clstn1	cmpl	cmpl
1721	NM_023051	chr4	+	148960576	149023008	148960790	149021673	19	0	Clstn1	cmpl	cmpl
1722	NR_105990	chr4	-	149029612	149029676	149029676	149029676	1	0	Mir7023	unk	unk
1722	NM_001284270	chr4	-	149089483	149112177	149091088	149112056	11	0	Tmem201	cmpl	cmpl
1722	NM_001284273	chr4	-	149098971	149111879	149101316	149106046	6	0	Tmem201	cmpl	cmpl
1722	NM_177672	chr4	-	149098971	149112177	149101316	149112056	6	0	Tmem201	cmpl	cmpl
1722	NM_027460	chr4	-	149118144	149148376	149118846	149148164	7	0	Slc25a33	cmpl	cmpl
1724	NM_001291004	chr4	-	149353582	149377345	149355666	149370471	5	0	H6pd	cmpl	cmpl
1724	NM_173371	chr4	-	149353582	149383132	149355666	149382864	5	0	H6pd	cmpl	cmpl
1725	NR_029751	chr4	+	149442562	149442664	149442664	149442664	1	0	Mir34a	unk	unk
1725	NM_177366	chr4	+	149461611	149480036	149461862	149476518	4	0	Gpr157	cmpl	cmpl
1725	NM_019741	chr4	+	149493452	149518277	149494844	149517340	14	0	Slc2a5	cmpl	cmpl
1725	NM_001085529	chr4	+	149523080	149542591	149523080	149542591	12	0	Slc2a7	cmpl	cmpl
1726	NM_009802	chr4	-	149561124	149575244	149561513	149575218	8	0	Car6	cmpl	cmpl
1726	NM_023119	chr4	+	149611305	149622982	149613590	149622664	12	0	Eno1	cmpl	cmpl
1726	NM_001025388	chr4	+	149611432	149622982	149613590	149622664	12	0	Eno1b	cmpl	cmpl
1729	NM_173774	chr4	-	150003504	150026283	150003639	150018453	9	0	Slc45a1	cmpl	cmpl
1731	NM_133753	chr4	+	150229199	150242989	150239256	150241611	4	0	Errfi1	cmpl	cmpl
1731	NM_020569	chr4	-	150271241	150284030	150271419	150282516	7	0	Park7	cmpl	cmpl
1731	NM_001077508	chr4	+	150294263	150320211	150303954	150318979	7	0	Tnfrsf9	cmpl	cmpl
1731	NM_011612	chr4	+	150294263	150320211	150303954	150318979	8	0	Tnfrsf9	cmpl	cmpl
1731	NM_001077509	chr4	+	150302107	150320211	150303954	150318979	8	0	Tnfrsf9	cmpl	cmpl
1732	NM_011910	chr4	+	150371205	150375919	150371241	150375789	4	0	Uts2	cmpl	cmpl
1732	NM_001289877	chr4	-	150377763	150418774	150379984	150418341	21	0	Per3	cmpl	cmpl
1732	NM_001289878	chr4	-	150377763	150418774	150379984	150403266	22	0	Per3	cmpl	cmpl
1732	NM_011067	chr4	-	150377763	150418774	150379984	150418341	21	0	Per3	cmpl	cmpl
1732	NM_009498	chr4	-	150421413	150432062	150423138	150431984	5	0	Vamp3	cmpl	cmpl
1732	NM_001308446	chr4	+	150463678	150465558	150463779	150465249	4	0	Gm13090	cmpl	cmpl
1738	NM_001195565	chr4	-	151164680	151235877	151166602	151235778	4	0	Camta1	cmpl	cmpl
1739	NM_172704	chr4	+	151307828	151356068	151307861	151354837	16	0	Dnajc11	cmpl	cmpl
1739	NM_001145929	chr4	-	151356746	151363095	151357173	151363065	3	0	Thap3	cmpl	cmpl
1739	NM_175152	chr4	-	151356746	151363095	151357173	151363065	4	0	Thap3	cmpl	cmpl
1739	NM_172705	chr4	-	151363739	151370288	151365661	151369973	4	0	Phf13	cmpl	cmpl
1740	NM_133879	chr4	-	151393884	151401780	151393932	151401165	11	0	Zbtb48	cmpl	cmpl
1740	NM_031867	chr4	-	151402022	151412599	151402174	151412495	6	0	Tas1r1	cmpl	cmpl
1740	NM_001159599	chr4	+	151413429	151434147	151413463	151432584	12	0	Nol9	cmpl	cmpl
1740	NR_131076	chr4	+	151413429	151434147	151434147	151434147	11	0	Nol9	unk	unk
1740	NM_028727	chr4	+	151413429	151435603	151413463	151435367	12	0	Nol9	cmpl	cmpl
1740	NR_104381	chr4	+	151460971	151489513	151489513	151489513	22	0	Plekhg5	unk	unk
1740	NM_001285999	chr4	+	151470827	151489513	151470896	151488948	21	0	Plekhg5	cmpl	cmpl
1740	NM_001291010	chr4	+	151490042	151494228	151490187	151493948	10	0	Tnfrsf25	cmpl	cmpl
1740	NM_033042	chr4	+	151490451	151494228	151490618	151493948	7	0	Tnfrsf25	cmpl	cmpl
1740	NM_019585	chr4	-	151494984	151503034	151495229	151502918	5	0	Espn	cmpl	cmpl
1740	NM_207688	chr4	-	151494984	151510434	151495229	151510391	11	0	Espn	cmpl	cmpl
1740	NM_207689	chr4	-	151494984	151510434	151495229	151510391	10	0	Espn	cmpl	cmpl
1740	NM_207690	chr4	-	151494984	151510434	151495229	151510391	9	0	Espn	cmpl	cmpl
1740	NM_207691	chr4	-	151494984	151510434	151495229	151510391	10	0	Espn	cmpl	cmpl
1741	NM_001301805	chr4	+	151532975	151536578	151533777	151534658	5	0	Hes2	cmpl	cmpl
1741	NM_008236	chr4	+	151532975	151536578	151533777	151534658	5	0	Hes2	cmpl	cmpl
1741	NM_133348	chr4	+	151552208	151645964	151552279	151645681	9	0	Acot7	cmpl	cmpl
1741	NM_001146057	chr4	+	151560242	151645964	151560309	151645681	9	0	Acot7	cmpl	cmpl
1741	NM_001146058	chr4	+	151573952	151645964	151573983	151645681	9	0	Acot7	cmpl	cmpl
1742	NM_008237	chr4	-	151660080	151665771	151660996	151661974	5	0	Hes3	cmpl	cmpl
1742	NM_133788	chr4	+	151671322	151681235	151671482	151677313	5	0	Icmt	cmpl	cmpl
1742	NR_037908	chr4	+	151671322	151681235	151681235	151681235	6	0	Icmt	unk	unk
1742	NM_001033489	chr4	-	151681131	151692734	151681535	151692567	17	0	Rnf207	cmpl	cmpl
1742	NM_001277113	chr4	+	151698544	151708191	151698583	151706533	4	0	Rpl22	cmpl	cmpl
1742	NM_001277114	chr4	+	151699834	151708191	151699992	151706396	4	0	Rpl22	cmpl	cmpl
1742	NM_009079	chr4	+	151699834	151708191	151699992	151706533	4	0	Rpl22	cmpl	cmpl
1742	NR_102291	chr4	+	151699834	151708191	151708191	151708191	5	0	Rpl22	unk	unk
1742	NR_102292	chr4	+	151699834	151708191	151708191	151708191	5	0	Rpl22	unk	unk
1742	NM_001081376	chr4	+	151712759	151764303	151713060	151760065	42	0	Chd5	cmpl	cmpl
1742	NM_029216	chr4	+	151712759	151764303	151713060	151760065	41	0	Chd5	cmpl	cmpl
1745	NR_033138	chr4	+	152071648	152075031	152075031	152075031	3	0	Gm833	unk	unk
1754	NR_040670	chr4	-	153322563	153324585	153324585	153324585	3	0	BC039966	unk	unk
1754	NM_001163019	chr4	+	153331345	153336033	153331416	153335700	3	0	A430005L14Rik	cmpl	cmpl
1754	NM_175287	chr4	+	153331345	153336033	153331416	153335700	4	0	A430005L14Rik	cmpl	cmpl
1754	NM_007859	chr4	-	153338557	153349190	153339478	153349098	7	0	Dffb	cmpl	cmpl
1755	NM_201226	chr4	+	153385911	153395621	153385924	153393985	7	0	Lrrc47	cmpl	cmpl
1755	NM_001163721	chr4	-	153394578	153400153	153397435	153397906	4	0	Smim1	cmpl	cmpl
1755	NM_001163722	chr4	-	153394578	153400153	153397435	153397906	4	0	Smim1	cmpl	cmpl
1755	NM_001033455	chr4	-	153400752	153416786	153400842	153416712	12	0	Ccdc27	cmpl	cmpl
1755	NM_001126330	chr4	-	153430357	153471282	153433099	153471041	12	0	Trp73	cmpl	cmpl
1755	NM_001126331	chr4	-	153430357	153471282	153433099	153471041	10	0	Trp73	cmpl	cmpl
1756	NM_021499	chr4	+	153516480	153530927	153516553	153530789	12	0	Wdr8	cmpl	cmpl
1756	NM_026388	chr4	-	153531594	153534793	153532479	153534738	4	0	Tprgl	cmpl	cmpl
1757	NM_001112744	chr4	-	153652578	153674004	153653064	153665644	15	0	Arhgef16	cmpl	cmpl
1760	NM_028513	chr4	-	154040536	154041976	154040652	154041786	1	0	Actrt2	cmpl	cmpl
1761	NM_172878	chr4	+	154230308	154241236	154230499	154239892	7	0	Ttc34	cmpl	cmpl
1761	NM_013783	chr4	+	154243693	154269639	154245761	154269334	24	0	Mmel1	cmpl	cmpl
1762	NM_178931	chr4	-	154296318	154302186	154296352	154302155	8	0	Tnfrsf14	cmpl	cmpl
1762	NM_010419	chr4	+	154335031	154336480	154335104	154335784	3	0	Hes5	cmpl	cmpl
1762	NM_001305804	chr4	+	154338231	154355047	154338254	154354817	20	0	Pank4	cmpl	cmpl
1762	NM_172990	chr4	+	154338231	154355047	154338254	154354817	19	0	Pank4	cmpl	cmpl
1762	NR_131230	chr4	+	154338231	154355047	154355047	154355047	19	0	Pank4	unk	unk
1762	NM_001113360	chr4	-	154357223	154385093	154357770	154385093	22	0	Plch2	cmpl	cmpl
1762	NM_175556	chr4	-	154357223	154385093	154359490	154385093	23	0	Plch2	cmpl	cmpl
1763	NM_001042407	chr4	+	154441138	154446515	154441177	154445882	6	0	Pex10	cmpl	cmpl
1763	NM_026395	chr4	-	154448220	154460406	154449047	154456856	7	0	Rer1	cmpl	cmpl
1763	NM_001081100	chr4	+	154460685	154519616	154460714	154519418	14	0	Morn1	cmpl	cmpl
1764	NM_001190445	chr4	+	154624074	154630796	154624109	154630316	4	0	Faap20	cmpl	cmpl
1764	NR_033802	chr4	+	154624074	154630796	154630796	154630796	3	0	Faap20	unk	unk
1765	NM_008072	chr4	-	154759087	154772178	154759509	154772071	9	0	Gabrd	cmpl	cmpl
1765	NR_102284	chr4	-	154775077	154795813	154795813	154795813	3	0	5830444B04Rik	unk	unk
1765	NR_102283	chr4	-	154782417	154795813	154795813	154795813	5	0	5830444B04Rik	unk	unk
1765	NR_102287	chr4	-	154782417	154795813	154795813	154795813	4	0	5830444B04Rik	unk	unk
1766	NM_001253856	chr4	+	154843222	154844967	154843253	154844639	5	0	Tmem52	cmpl	cmpl
1766	NM_001253858	chr4	+	154843222	154844967	154843253	154844639	4	0	Tmem52	cmpl	cmpl
1766	NM_027161	chr4	+	154843222	154844967	154843253	154844639	5	0	Tmem52	cmpl	cmpl
1767	NM_138671	chr4	+	154936500	154965110	154951127	154963584	12	0	Nadk	cmpl	cmpl
1767	NM_001159637	chr4	+	154937923	154965110	154951127	154963584	12	0	Nadk	cmpl	cmpl
1767	NM_177186	chr4	+	154975524	154997450	154984106	154992858	9	0	Slc35e2	cmpl	cmpl
1767	NR_040441	chr4	-	154982405	154998864	154998864	154998864	3	0	Gm16023	unk	unk
1767	NM_007661	chr4	+	154998977	155024041	154999652	155023893	20	0	Cdk11b	cmpl	cmpl
1767	NM_001320235	chr4	-	155024763	155027399	155024817	155027289	8	0	Mmp23	cmpl	cmpl
1767	NM_011985	chr4	-	155024763	155027493	155024817	155027289	8	0	Mmp23	cmpl	cmpl
1767	NM_001256107	chr4	-	155028580	155043363	155028863	155035461	20	0	Mib2	cmpl	cmpl
1767	NM_001256108	chr4	-	155028580	155043363	155028863	155035461	20	0	Mib2	cmpl	cmpl
1767	NM_145124	chr4	-	155028580	155043363	155028863	155035461	19	0	Mib2	cmpl	cmpl
1768	NM_001101506	chr4	+	155108912	155114673	155109198	155114103	4	0	Tmem240	cmpl	cmpl
1768	NM_178699	chr4	+	155068450	155070592	155068609	155069281	1	0	B930041F14Rik	cmpl	cmpl
1768	NM_026899	chr4	+	155078923	155107982	155079490	155107683	5	0	Ssu72	cmpl	cmpl
1768	NM_179203	chr4	-	155114748	155135207	155115296	155135112	16	0	Atad3a	cmpl	cmpl
1768	NR_027971	chr4	+	155135300	155136369	155136369	155136369	2	0	Atad3aos	unk	unk
1768	NR_027972	chr4	+	155135300	155137669	155137669	155137669	3	0	Atad3aos	unk	unk
1768	NM_147776	chr4	-	155142603	155148670	155144436	155148611	4	0	Vwa1	cmpl	cmpl
1768	NM_001033394	chr4	-	155155699	155159983	155158376	155159711	2	0	Tmem88b	cmpl	cmpl
1768	NM_025570	chr4	+	155177726	155182938	155177764	155182761	4	0	Mrpl20	cmpl	cmpl
1769	NM_025338	chr4	+	155205377	155207207	155206124	155207101	4	0	Aurkaip1	cmpl	cmpl
1769	NM_024263	chr4	+	155213788	155218211	155213950	155217439	10	0	Mxra8	cmpl	cmpl
1769	NM_001302342	chr4	+	155221425	155233412	155221843	155232475	16	0	Dvl1	cmpl	cmpl
1769	NM_010091	chr4	+	155221425	155233412	155221843	155232475	15	0	Dvl1	cmpl	cmpl
1769	NM_031872	chr4	-	155233378	155237462	155234294	155237443	6	0	Tas1r3	cmpl	cmpl
1769	NM_024472	chr4	-	155238831	155243549	155240465	155241343	3	0	Cptp	cmpl	cmpl
1769	NM_028020	chr4	+	155243675	155263212	155243801	155262794	17	0	Cpsf3l	cmpl	cmpl
1769	NM_001033490	chr4	-	155262968	155265871	155263263	155265816	8	0	Pusl1	cmpl	cmpl
1769	NM_207223	chr4	+	155265983	155281360	155266503	155280069	25	0	Acap3	cmpl	cmpl
1770	NR_002889	chr4	+	155320361	155331710	155331710	155331710	7	0	Gm5801	unk	unk
1770	NM_026125	chr4	+	155336420	155340738	155336687	155340611	8	0	Fam132a	cmpl	cmpl
1770	NM_080445	chr4	-	155363574	155366787	155365747	155366725	1	0	B3galt6	cmpl	cmpl
1770	NM_011341	chr4	+	155366951	155387719	155370304	155384059	7	0	Sdf4	cmpl	cmpl
1770	NM_001302467	chr4	+	155367013	155387719	155370304	155384059	8	0	Sdf4	cmpl	cmpl
1770	NM_001302469	chr4	+	155367261	155376808	155370304	155376664	5	0	Sdf4	cmpl	cmpl
1770	NM_001302468	chr4	+	155367445	155387719	155370304	155384059	7	0	Sdf4	cmpl	cmpl
1770	NM_011659	chr4	+	155387803	155390698	155387982	155390541	7	0	Tnfrsf4	cmpl	cmpl
1770	NR_040563	chr4	-	155395753	155397933	155397933	155397933	3	0	Gm10560	unk	unk
1770	NM_009400	chr4	+	155400450	155403000	155400495	155402725	5	0	Tnfrsf18	cmpl	cmpl
1770	NM_021985	chr4	+	155400450	155403000	155400495	155402640	4	0	Tnfrsf18	cmpl	cmpl
1770	NM_029264	chr4	-	155408945	155424926	155409021	155422734	15	0	Ttll10	cmpl	cmpl
1770	NR_132444	chr4	-	155426824	155433911	155433911	155433911	2	0	Gm13648	unk	unk
1770	NR_029958	chr4	-	155428013	155428096	155428096	155428096	1	0	Mir429	unk	unk
1770	NR_029723	chr4	-	155429004	155429094	155429094	155429094	1	0	Mir200a	unk	unk
1770	NR_029587	chr4	-	155429789	155429859	155429859	155429859	1	0	Mir200b	unk	unk
1771	NM_145557	chr4	+	155484106	155501372	155491140	155499623	10	0	9430015G10Rik	cmpl	cmpl
1771	NM_177205	chr4	+	155484106	155501372	155491140	155499623	10	0	9430015G10Rik	cmpl	cmpl
1771	NM_001220499	chr4	+	155501596	155507531	155506278	155507046	2	0	Rnf223	cmpl	cmpl
1771	NM_021604	chr4	-	155539398	155571597	155540604	155571529	36	0	Agrn	cmpl	cmpl
1771	NM_015783	chr4	-	155573532	155574927	155573692	155574817	2	0	Isg15	cmpl	cmpl
1771	NR_030671	chr4	+	155577392	155580137	155580137	155580137	1	0	AW011738	unk	unk
1772	NM_172417	chr4	+	155590035	155595416	155591109	155594331	4	0	Perm1	cmpl	cmpl
1772	NM_001008233	chr4	-	155595564	155602651	155595887	155602600	16	0	Plekhn1	cmpl	cmpl
1772	NM_198305	chr4	-	155603152	155608966	155604142	155608865	12	0	Klhl17	cmpl	cmpl
1772	NR_106118	chr4	-	155604167	155604224	155604224	155604224	1	0	Mir7658	unk	unk
2	NM_001282051	chr5	-	108998125	109058796	108998873	109045969	28	0	Gak	cmpl	cmpl
2	NM_001282052	chr5	-	108998125	109058796	108998873	109042546	27	0	Gak	cmpl	cmpl
2	NM_153569	chr5	-	108998125	109058796	108998873	109058664	28	0	Gak	cmpl	cmpl
3	NM_177879	chr5	+	141717487	142689745	141717802	142688129	45	0	Sdk1	cmpl	cmpl
9	NM_001042670	chr5	+	4192366	4197651	4196360	4197506	2	0	Mterf1b	cmpl	cmpl
9	NM_001310448	chr5	-	4803383	5266068	4888864	5249213	14	0	Cdk14	cmpl	cmpl
9	NM_011074	chr5	-	4803383	5380251	4888864	5380125	15	0	Cdk14	cmpl	cmpl
9	NM_001163223	chr5	-	6769029	7344378	6769029	7344378	4	0	Zfp804b	cmpl	cmpl
10	NM_172706	chr5	+	9266192	9480717	9266270	9479255	22	0	9330182L06Rik	cmpl	cmpl
10	NM_028882	chr5	+	12383165	12588943	12448028	12585302	18	0	Sema3d	cmpl	cmpl
10	NM_001110796	chr5	+	14514917	14796042	14515221	14794043	20	0	Pclo	cmpl	cmpl
10	NM_011995	chr5	+	14514917	14863459	14515221	14858886	25	0	Pclo	cmpl	cmpl
10	NM_001110843	chr5	+	15440508	15880329	15440831	15876492	39	0	Cacna2d1	cmpl	cmpl
10	NM_001110844	chr5	+	15440508	15880329	15440831	15876492	39	0	Cacna2d1	cmpl	cmpl
10	NM_001110845	chr5	+	15440508	15880329	15440831	15876492	39	0	Cacna2d1	cmpl	cmpl
10	NM_001110846	chr5	+	15440508	15880329	15440831	15876492	38	0	Cacna2d1	cmpl	cmpl
10	NM_009784	chr5	+	15440508	15880329	15440831	15876492	38	0	Cacna2d1	cmpl	cmpl
11	NM_010305	chr5	-	17770952	17866231	17772836	17865987	8	0	Gnai1	cmpl	cmpl
11	NM_001170746	chr5	+	18732863	20210609	18733106	20207944	23	0	Magi2	cmpl	cmpl
11	NM_015823	chr5	+	19413335	20210609	19571440	20207944	22	0	Magi2	cmpl	cmpl
11	NM_001170745	chr5	+	19413335	20210610	19571440	20207944	21	0	Magi2	cmpl	cmpl
11	NM_177869	chr5	+	20930720	20987942	20930985	20986262	8	0	Fam185a	cmpl	cmpl
11	NM_011959	chr5	-	21992306	22056149	21992989	22056081	14	0	Orc5	cmpl	cmpl
11	NM_009274	chr5	-	23009173	23122389	23013353	23122182	15	0	Srpk2	cmpl	cmpl
12	NM_010075	chr5	+	27143896	28054040	27144598	28052291	26	0	Dpp6	cmpl	cmpl
12	NM_001198886	chr5	+	27231317	28054040	27231777	28052291	26	0	Dpp6	cmpl	cmpl
13	NM_001015039	chr5	-	34537542	34630973	34538617	34630786	13	0	Zfyve28	cmpl	cmpl
13	NM_030889	chr5	-	36359829	36740788	36361976	36740694	27	0	Sorcs2	cmpl	cmpl
13	NM_145920	chr5	+	37729716	37816293	37729786	37815915	20	0	Evc2	cmpl	cmpl
13	NM_001102414	chr5	-	38740511	38871545	38742321	38871370	12	0	Slc2a9	cmpl	cmpl
13	NM_001102415	chr5	-	38740511	38871545	38742321	38871370	10	0	Slc2a9	cmpl	cmpl
13	NM_001012363	chr5	-	38740511	38874624	38742321	38874603	12	0	Slc2a9	cmpl	cmpl
13	NM_145559	chr5	-	38740511	38893391	38742321	38874603	11	0	Slc2a9	cmpl	cmpl
14	NM_001077398	chr5	-	44863371	45190985	44867769	45190732	9	0	Ldb2	cmpl	cmpl
14	NM_001286348	chr5	-	44863371	45190985	44867769	45190732	9	0	Ldb2	cmpl	cmpl
14	NM_010698	chr5	-	44863371	45190985	44864520	45190732	8	0	Ldb2	cmpl	cmpl
14	NM_178142	chr5	-	46088422	46248779	46093061	46248736	7	0	Lcorl	cmpl	cmpl
14	NM_172153	chr5	-	46121570	46247791	46124694	46167706	7	0	Lcorl	cmpl	cmpl
14	NM_001163073	chr5	-	46121570	46248779	46124694	46248736	7	0	Lcorl	cmpl	cmpl
14	NM_001199244	chr5	-	48780741	49676898	48782147	49676579	8	0	Kcnip4	cmpl	cmpl
16	NM_001081321	chr5	-	66006498	66089095	66006498	66088136	32	0	Pds5a	cmpl	cmpl
17	NM_001038999	chr5	-	68009377	68238670	68013837	68238449	37	0	Atp8a1	cmpl	cmpl
17	NM_001284345	chr5	-	68009377	68238670	68013837	68238449	37	0	Atp8a1	cmpl	cmpl
17	NM_009727	chr5	-	68009377	68238670	68013837	68238449	36	0	Atp8a1	cmpl	cmpl
