gene	length
GTF3C2-AS1	2263
GTF3C3	36738
GTF3C4	24922
GTF3C5	27830
GTF3C6	9330
GTPBP1	27787
GTPBP10	44792
GTPBP2	6874
GTPBP3	7751
GTPBP4	29361
GTPBP6	9472
GTPBP8	10423
GTSCR1	20340
GTSE1	34071
GTSE1-AS1	1519
GTSF1	17652
GTSF1L	843
GUCA1A	24708
GUCA1B	11674
GUCA1C	46037
GUCA2A	2035
GUCA2B	2405
GUCD1	14886
GUCY1A2	344435
GUCY1A3	55861
GUCY1B2	71648
GUCY1B3	48671
GUCY2C	83955
GUCY2D	17672
GUCY2EP	41625
GUCY2F	109152
GUCY2GP	48419
GUF1	22266
GUK1	8872
GULP1	304258
GUSB	21631
GUSBP1	37718
GUSBP10	14488
GUSBP11	78937
GUSBP2	85069
GUSBP3	71066
GUSBP4	28378
GUSBP5	1990
GUSBP9	39071
GVINP1	8736
GVQW2	48470
GXYLT1	63027
GXYLT1P3	5161
GXYLT2	87139
GYG1	36263
GYG2	54000
GYG2P1	15476
GYPA	31485
GYPB	23243
GYPC	40742
GYPE	34699
GYS1	25230
GYS2	68660
GZF1	10931
GZMA	7608
GZMB	3273
GZMH	3242
GZMK	9855
GZMM	5888
H19	2701
H1F0	2331
H1FNT	1301
H1FOO	8255
H1FX	1508
H1FX-AS1	8300
H2AFB1	518
H2AFB2	595
H2AFB3	518
H2AFJ	3668
H2AFV	21239
H2AFX	1594
H2AFY	64859
H2AFY2	59685
H2AFZ	2270
H2BFM	2507
H2BFWT	2542
H2BFXP	2435
H3F3A	9297
H3F3AP4	9277
H3F3B	3503
H3F3C	1058
H6PD	36533
HAAO	25524
HABP2	38772
HABP4	41183
HACD1	27417
HACD2	90563
HACD3	47868
HACD4	27837
HACE1	131455
HACL1	41150
HADH	45463
HADHA	54092
HADHB	45719
HAGH	18093
HAGHL	2781
HAGLR	4942
HAGLROS	845
HAL	23705
HAMP	2798
HAND1	3294
HAND2	3728
HAND2-AS1	13334
HAO1	57464
HAO2	25356
HAO2-IT1	1386
HAP1	12009
HAPLN1	82881
HAPLN2	6433
HAPLN3	18343
HAPLN4	7146
HAR1A	3095
HAR1B	6828
HARBI1	13923
HARS	17825
HARS2	7894
HAS1	10882
HAS2	28361
HAS2-AS1	5980
HAS3	12105
HAT1	69667
HAUS1	24003
HAUS2	21181
HAUS3	10330
HAUS4	10916
HAUS5	12607
HAUS6	49807
HAUS7	22968
HAUS8	25774
HAVCR1	28830
HAVCR1P1	1256
HAVCR2	23407
HAX1	3318
HBA1	873
HBA2	865
HBB	1607
HBBP1	1639
HBD	1801
HBE1	1795
HBEGF	13762
HBG1	1587
HBG2	1592
HBM	796
HBP1	33570
HBQ1	847
HBS1L	94521
HBZ	1652
HCAR1	2978
HCAR2	2066
HCAR3	2138
HCCAT5	1426
HCCS	11800
HCFC1	23813
HCFC1-AS1	1329
HCFC1R1	1668
HCFC2	42070
HCG11	5680
HCG14	792
HCG16	3789
HCG17	92097
HCG18	39761
HCG20	25427
HCG2040054	1629
HCG21	8885
HCG22	6430
HCG23	3183
HCG25	5356
HCG26	1181
HCG27	6210
HCG4	2044
HCG4B	2625
HCG8	1823
HCG9	3287
HCK	49668
HCLS1	29552
HCN1	441170
HCN2	27268
HCN3	11282
HCN4	49407
HCP5	2631
HCRT	1394
HCRTR1	9620
HCRTR2	108349
HCST	1793
HDAC1	41518
HDAC10	6223
HDAC11	26211
HDAC11-AS1	3067
HDAC2	34570
HDAC3	15982
HDAC4	352781
HDAC5	46895
HDAC6	23610
HDAC7	37271
HDAC8	243589
HDAC9	915474
HDC	24018
HDDC2	26788
HDDC3	1653
HDGF	9188
HDGFL1	1074
HDGFRP2	30041
HDGFRP3	69968
HDHD2	43120
HDHD3	2647
HDLBP	88030
HDX	184607
HEATR1	55538
HEATR3	39496
HEATR4	80464
HEATR5A	128796
HEATR5B	103346
HEATR6	35742
HEATR9	13947
HEBP1	25446
HEBP2	9916
HECA	45699
HECTD1	107410
HECTD2	53381
HECTD2-AS1	304500
HECTD3	8809
HECTD4	221906
HECW1	450742
HECW1-IT1	45293
HECW2	162875
HEG1	90250
HEIH	1666
HELB	35669
HELLS	56334
HELQ	48542
HELT	1965
HELZ	174767
HELZ2	9670
HEMGN	11604
HEMK1	15840
HENMT1	12836
HEPACAM	17164
HEPACAM2	31011
HEPH	104841
HEPHL1	92998
HEPN1	1429
HERC1	225332
HERC2	211117
HERC2P10	9749
HERC2P2	95996
HERC2P3	97785
HERC2P4	18072
HERC2P7	3223
HERC2P9	30824
HERC3	65013
HERC4	153449
HERC5	49053
HERC6	64360
HERPUD1	11793
HERPUD2	62504
HES1	2472
HES2	4687
HES3	1388
HES4	1212
HES5	1502
HES6	1859
HES7	3504
HESX1	2338
HEXA	33040
HEXA-AS1	2677
HEXB	81267
HEXDC	24266
HEXIM1	4786
HEXIM2	9868
HEY1	2467
HEY2	11685
HEYL	16247
HFE	7962
HFE2	4356
HFM1	144105
HGC6.3	1017
HGD	54405
HGF	71192
HGFAC	7564
HGH1	3076
HGS	18191
HGSNAT	62380
HHAT	348044
HHATL	8860
HHEX	5729
HHIP	92735
HHIP-AS1	3105
HHIPL1	35461
HHIPL2	25844
HHLA1	43781
HHLA2	81796
HHLA3	13214
HIBADH	137563
HIBCH	115413
HIC1	4590
HIC2	34059
HID1	22063
HID1-AS1	5041
HIF1A	52860
HIF1A-AS1	14784
HIF1A-AS2	2052
HIF1AN	18042
HIF3A	46389
HIGD1A	21536
HIGD1B	4129
HIGD1C	16509
HIGD2A	969
HIGD2B	10369
HIKESHI	43734
HILPDA	2590
HILS1	1050
HINFP	13534
HINT1	6067
HINT2	2087
HINT3	23530
HIP1	205673
HIP1R	23187
HIPK1	42704
HIPK1-AS1	5259
HIPK2	231379
HIPK3	100352
HIPK4	10952
HIRA	100997
HIRIP3	3777
HIST1H1A	782
HIST1H1B	791
HIST1H1C	733
HIST1H1D	778
HIST1H1E	786
HIST1H1T	726
HIST1H2AA	501
HIST1H2AB	478
HIST1H2AC	547
HIST1H2AD	511
HIST1H2AE	565
HIST1H2AG	499
HIST1H2AH	482
HIST1H2AI	470
HIST1H2AJ	440
HIST1H2AK	461
HIST1H2AL	471
HIST1H2AM	488
HIST1H2APS1	430
HIST1H2BA	438
HIST1H2BB	432
HIST1H2BC	439
HIST1H2BD	488
HIST1H2BE	436
HIST1H2BF	431
HIST1H2BG	445
HIST1H2BH	426
HIST1H2BI	438
HIST1H2BJ	482
HIST1H2BK	8567
HIST1H2BL	454
HIST1H2BM	447
HIST1H2BN	450
HIST1H2BO	468
HIST1H3A	470
HIST1H3B	473
HIST1H3C	460
HIST1H3D	2511
HIST1H3E	463
HIST1H3F	467
HIST1H3G	468
HIST1H3H	474
HIST1H3I	478
HIST1H3J	479
HIST1H4A	373
HIST1H4B	358
HIST1H4C	391
HIST1H4D	368
HIST1H4E	378
HIST1H4F	369
HIST1H4G	368
HIST1H4H	375
HIST1H4I	371
HIST1H4J	357
HIST1H4K	355
HIST1H4L	365
HIST2H2AA3	535
HIST2H2AA4	535
HIST2H2AB	449
HIST2H2AC	438
HIST2H2BA	8810
HIST2H2BC	583
HIST2H2BE	2224
HIST2H2BF	29685
HIST2H3A	508
HIST2H3C	508
HIST2H3D	458
HIST2H4A	397
HIST2H4B	397
HIST3H2A	497
HIST3H2BB	453
HIST3H3	482
HIST4H4	413
HIVEP1	152510
HIVEP2	193736
HIVEP3	412344
HJURP	17867
HK1	131883
HK2	60701
HK3	18465
HKDC1	47258
HKR1	29779
HLA-A	3416
HLA-B	3381
HLA-C	3389
HLA-DMA	4510
HLA-DMB	6443
HLA-DOA	5431
HLA-DOB	4287
HLA-DPA1	9110
HLA-DPB1	13772
HLA-DPB2	16599
HLA-DQA1	6248
HLA-DQA2	5503
HLA-DQB1	7227
HLA-DQB1-AS1	851
HLA-DQB2	7457
HLA-DRA	5209
HLA-DRB1	11068
HLA-DRB3	13070
HLA-DRB4	14970
HLA-DRB5	12854
HLA-DRB6	7291
HLA-E	4801
HLA-F	3188
HLA-F-AS1	22450
HLA-G	4145
HLA-H	3322
HLA-J	3987
HLA-L	7391
HLCS	215769
HLF	60107
HLTF	56492
HLTF-AS1	16493
HLX	5659
HLX-AS1	47379
HM13	55159
HM13-AS1	5678
HMBOX1	162902
HMBS	8674
HMCES	26453
HMCN1	456404
HMCN2	281354
HMG20A	64955
HMG20B	6140
HMGA1	9433
HMGA1P7	3709
HMGA2	128073
HMGB1	159683
HMGB2	2395
HMGB3	10269
HMGB3P1	889
HMGB4	4318
HMGCL	23584
HMGCLL1	144843
HMGCR	24935
HMGCS1	25756
HMGCS2	20938
HMGN1	6808
HMGN2	4233
HMGN2P46	45596
HMGN3	33495
HMGN3-AS1	3128
HMGN4	8594
HMGN5	88243
HMGXB3	52539
HMGXB4	38357
HMHB1	8560
HMMR	31438
HMMR-AS1	11456
HMOX1	13149
HMOX2	35646
HMP19	63577
HMSD	11059
HMX1	25743
HMX2	2552
HMX3	1682
HN1	18052
HN1L	23797
HNCAT21	2205
HNF1A	23945
HNF1A-AS1	2456
HNF1B	58637
HNF4A	68837
HNF4A-AS1	17965
HNF4G	26860
HNMT	3208
HNRNPA0	2968
HNRNPA1	4558
HNRNPA1L2	26316
HNRNPA1P10	4132
HNRNPA1P33	543
HNRNPA2B1	10859
HNRNPA3	11265
HNRNPA3P1	3007
HNRNPAB	6678
HNRNPC	60344
HNRNPCL1	1381
HNRNPCL2	1368
HNRNPCL3	1007
HNRNPCL4	929
HNRNPD	20684
HNRNPDL	7663
HNRNPF	11216
HNRNPH1	9534
HNRNPH2	6009
HNRNPH3	11505
HNRNPK	12190
HNRNPKP3	7867
HNRNPL	13591
HNRNPLL	39852
HNRNPM	44292
HNRNPR	39678
HNRNPU	14227
HNRNPUL1	45309
HNRNPUL2	14762
HNRNPUL2-BSCL2	37124
HOGA1	28455
HOMER1	140014
HOMER2	103749
HOMER3	9850
HOMEZ	12467
HOOK1	61519
HOOK2	12619
HOOK3	133651
HOPX	33720
HORMAD1	22831
HORMAD2	97008
HORMAD2-AS1	71740
HOST2	4850
HOTAIR	6450
HOTAIRM1	4166
HOTS	3888
HOTTIP	6840
HOXA-AS2	6843
HOXA-AS3	15566
HOXA1	3013
HOXA10	3747
HOXA10-AS	3018
HOXA10-HOXA9	17825
HOXA11	4061
HOXA11-AS	3887
HOXA13	3228
HOXA2	2423
HOXA3	13407
HOXA4	2275
HOXA5	2618
HOXA6	2193
HOXA7	2960
HOXA9	3094
HOXB-AS1	6892
HOXB-AS3	11923
HOXB1	1467
HOXB13	3986
HOXB2	2376
HOXB3	25580
HOXB4	2876
HOXB5	2486
HOXB6	9237
HOXB7	3790
HOXB8	2595
HOXB9	5318
HOXC-AS1	990
HOXC-AS2	1579
HOXC-AS3	1570
HOXC10	5118
HOXC11	3295
HOXC12	1740
HOXC13	7754
HOXC13-AS	4317
HOXC4	39180
HOXC5	18510
HOXC6	13973
HOXC8	3657
HOXC9	3219
HOXD-AS2	2259
HOXD1	2330
HOXD10	3180
HOXD11	2234
HOXD12	960
HOXD13	3136
HOXD3	9023
HOXD4	1838
HOXD8	3003
HOXD9	2234
HP	6466
HP09025	5008
HP09053	7235
HP1BP3	44012
HPCA	8151
HPCAL1	124715
HPCAL4	12839
HPD	19338
HPDL	1803
HPF1	28476
HPGD	32718
HPGDS	44322
HPN	26069
HPN-AS1	47247
HPR	14022
HPRT1	40525
HPS1	30767
HPS3	43614
HPS4	28800
HPS5	43506
HPS6	2673
HPSE	42354
HPSE2	778800
HPVC1	1199
HPX	9988
HPYR1	983
HR	16635
HRAS	3327
HRASLS	29729
HRASLS2	10615
HRASLS5	29806
HRAT13	32154
HRAT17	41010
HRAT5	1970
HRAT56	211147
HRAT92	4843
HRC	4227
HRCT1	951
HRG	12290
HRH1	126162
HRH2	28207
HRH3	5308
HRH4	19330
HRK	21009
HRNR	12122
HS1BP3	33302
HS1BP3-IT1	1775
HS2ST1	183792
HS3ST1	30551
HS3ST2	101801
HS3ST3A1	107912
HS3ST3B1	48356
HS3ST4	445664
HS3ST5	7293
HS3ST6	6861
HS6ST1	53119
HS6ST2	335387
HS6ST2-AS1	2247
HS6ST3	748725
HSBP1	5101
HSBP1L1	6242
HSCB	15488
HSD11B1	48772
HSD11B1L	7760
HSD11B2	6420
HSD17B1	3250
HSD17B10	3119
HSD17B11	54780
HSD17B12	176028
HSD17B13	19119
HSD17B14	23662
HSD17B2	63283
HSD17B3	66847
HSD17B4	89894
HSD17B6	24574
HSD17B7	7442
HSD17B7P2	22127
HSD17B8	2196
HSD3B1	7857
HSD3B2	8110
HSD3B7	3956
HSD3BP4	8698
HSD52	14873
HSDL1	23058
HSDL2	92498
HSF1	23117
HSF2	20861
HSF2BP	130304
HSF4	6562
HSF5	68236
HSFX1	2793
HSFX2	2800
HSFY1	1906
HSFY1P1	1863
HSFY2	1922
HSH2D	20636
HSP90AA1	6439
HSP90AB1	7724
HSP90AB4P	3136
HSP90B1	17598
HSP90B2P	2753
HSPA12A	71384
HSPA12B	20437
HSPA13	12074
HSPA14	8841
HSPA1A	2430
HSPA1B	2521
HSPA1L	5441
HSPA2	2770
HSPA4	53049
HSPA4L	52254
HSPA5	6541
HSPA6	2359
HSPA7	2494
HSPA8	4845
HSPA9	20749
HSPB1	1741
HSPB11	24264
HSPB2	1359
HSPB2-C11orf52	14137
HSPB3	785
HSPB6	2465
HSPB7	4764
HSPB8	15958
HSPB9	617
HSPBAP1	53824
HSPBP1	17637
HSPC324	11813
HSPD1	13334
HSPE1	3468
HSPE1-MOB4	53704
HSPG2	115067
HSPH1	27049
HTATIP2	20100
HTATSF1	15267
HTATSF1P2	4617
HTN1	8435
HTN3	8127
HTR1A	2246
HTR1B	3176
HTR1D	2836
HTR1E	79375
HTR1F	201066
HTR2A	65536
HTR2A-AS1	4161
HTR2B	16879
HTR2C	326075
HTR3A	15239
HTR3B	41767
HTR3C	7628
HTR3D	7827
HTR3E	9933
HTR3E-AS1	10062
HTR4	186031
HTR5A	17070
HTR5A-AS1	4490
HTR6	15681
HTR7	117097
HTR7P1	4390
HTRA1	53385
HTRA2	4153
HTRA3	26772
HTRA4	14515
HTT	169281
HTT-AS	11270
HULC	1640
HUNK	130751
HUS1	16339
HUS1B	1027
HUWE1	154619
HVCN1	40473
HYAL1	3714
HYAL2	5062
HYAL3	6036
HYAL4	32310
HYALP1	5293
HYDIN	428640
HYDIN2	274943
HYI	2988
HYKK	29083
HYLS1	17034
HYMAI	3816
HYOU1	13063
HYPK	2152
HYPM	502
IAH1	14097
IAPP	7114
IARS	83550
IARS2	53930
IBA57	16451
IBA57-AS1	764
IBSP	12901
IBTK	77769
ICA1	148869
ICA1L	98324
ICAM1	15776
ICAM2	4330
ICAM3	6060
ICAM4	1619
ICAM5	6801
ICE1	67563
ICE2	59553
ICK	60504
ICMT	14793
ICOS	24829
ICOSLG	18011
ID1	1233
ID2	2472
ID2-AS1	10881
ID3	1866
ID4	4832
IDE	46079
IDH1	18078
IDH1-AS1	963
IDH2	16644
IDH3A	21167
IDH3B	5835
IDH3G	8759
IDI1	9465
IDI2	6954
IDI2-AS1	21566
IDNK	21083
IDO1	14983
IDO2	81438
IDS	28365
IDUA	17562
IER2	4438
IER3	1353
IER3IP1	21357
IER5	2343
IER5L	2711
IFFO1	16557
IFFO2	52054
IFI16	45265
IFI27	5959
IFI27L1	21423
IFI27L2	1841
IFI30	4346
IFI35	7736
IFI44	14291
IFI44L	25765
IFI6	6154
IFIH1	51631
IFIT1	13943
IFIT1B	7151
IFIT2	7329
IFIT3	13151
IFIT5	6436
IFITM1	1283
IFITM10	18186
IFITM2	1305
IFITM3	1243
IFITM4P	343
IFITM5	1327
IFNA1	864
IFNA10	964
IFNA13	706
IFNA14	779
IFNA16	940
IFNA17	981
IFNA2	1144
IFNA21	1025
IFNA22P	877
IFNA4	982
IFNA5	701
IFNA6	571
IFNA7	738
IFNA8	1040
IFNAR1	34916
IFNAR2	32864
IFNB1	860
IFNE	1475
IFNG	4973
IFNG-AS1	31884
IFNGR1	21948
IFNGR2	34628
IFNK	2186
IFNL1	2349
IFNL2	1577
IFNL3	1341
IFNL4	2544
IFNLR1	33120
IFNW1	1271
IFRD1	54061
IFRD2	4865
IFT122	80473
IFT140	101683
IFT172	45440
IFT20	7166
IFT22	8458
IFT27	17933
IFT43	97998
IFT46	21550
IFT52	56685
IFT57	61760
IFT74	115896
IFT74-AS1	529
IFT80	126782
IFT81	94462
IFT88	124623
IGBP1	32857
IGBP1P1	576
IGDCC3	50915
IGDCC4	41587
IGF1	82786
IGF1R	315993
IGF2	8178
IGF2-AS	8156
IGF2BP1	58735
IGF2BP2	177394
IGF2BP2-AS1	16537
IGF2BP3	160169
IGF2R	142405
IGFALS	3322
IGFBP1	5310
IGFBP2	31609
IGFBP3	9029
IGFBP4	14308
IGFBP5	23446
IGFBP6	4694
IGFBP7	79316
IGFBP7-AS1	95539
IGFBPL1	17921
IGFL1	1493
IGFL2	13524
IGFL3	4605
IGFL4	1270
IGFLR1	3202
IGFN1	38129
IGHMBP2	36752
IGHV1OR15-1	643
IGHV1OR15-3	743
IGIP	2872
IGLL1	7184
IGLL3P	1971
IGLL5	8055
IGLON5	19002
IGSF1	15922
IGSF10	4802
IGSF11	134199
IGSF11-AS1	5167
IGSF21	270739
IGSF22	21927
IGSF23	23143
IGSF3	92560
IGSF5	56691
IGSF6	11384
IGSF8	7352
IGSF9	18559
IGSF9B	48131
IHH	6098
IK	14683
IKBIP	31649
IKBKAP	66814
IKBKB	61353
IKBKE	26639
IKBKG	22808
IKZF1	129121
IKZF2	150649
IKZF3	106475
IKZF4	17532
IKZF5	17883
IL10	4893
IL10RA	15095
IL10RB	30876
IL10RB-AS1	630
IL11	6083
IL11RA	9718
IL12A	7185
IL12A-AS1	293691
IL12B	15692
IL12RB1	28010
IL12RB2	89538
IL13	2938
IL13RA1	66939
IL13RA2	13671
IL15	97393
IL15RA	25242
IL16	115887
IL17A	4253
IL17B	29937
IL17C	1883
IL17D	19757
IL17F	7816
IL17RA	30737
IL17RB	19252
IL17RC	16549
IL17RD	75419
IL17RE	13790
IL17REL	18115
IL18	20868
IL18BP	3618
IL18R1	42494
IL18RAP	33776
IL19	44113
IL1A	11485
IL1B	7021
IL1F10	7882
IL1R1	109500
IL1R2	32914
IL1RAP	116235
IL1RAPL1	1368338
IL1RAPL2	1200828
IL1RL1	34600
IL1RL2	52380
IL1RN	16125
IL2	5026
IL20	3416
IL20RA	44343
IL20RB	53221
IL21	8431
IL21-AS1	70175
IL21R	49882
IL21R-AS1	5725
IL22	5258
IL22RA1	23516
IL22RA2	29830
IL23A	1533
IL23R	93483
IL24	6698
IL25	3596
IL26	24444
IL27	7474
IL27RA	21167
IL2RA	51678
IL2RB	24084
IL2RG	4229
IL3	2551
IL31	2171
IL31RA	57763
IL32	4357
IL33	42836
IL34	80789
IL36A	2585
IL36B	30778
IL36G	7655
IL36RN	6107
IL37	5912
IL3RA	46075
IL4	8694
IL4I1	39885
IL4R	50871
IL5	2080
IL5RA	44052
IL6	4862
IL6R	32894
IL6ST	59898
IL7	72753
IL7R	22730
IL9	3583
IL9R	13238
ILDR1	34959
ILDR2	62122
ILF2	9242
ILF3	31508
ILF3-AS1	2012
ILK	7169
ILKAP	33283
ILVBL	10827
IMMP1L	77231
IMMP2L	899243
IMMT	51840
IMP3	1240
IMP4	5738
IMPA1	29440
IMPA2	49460
IMPACT	26887
IMPAD1	35944
IMPDH1	13695
IMPDH2	5115
IMPG1	151566
IMPG2	98031
INA	13190
INAFM1	1323
INAFM2	2661
INCA1	9482
INCENP	29192
INE1	1009
INE2	1875
INF2	15204
ING1	8453
ING2	7380
ING3	6219
ING4	12606
ING5	27442
INGX	770
INHA	3483
INHBA	14107
INHBA-AS1	85464
INHBB	5666
INHBC	17379
INHBE	2697
INIP	34202
INMT	5469
INMT-FAM188B	140253
INO80	137367
INO80B	2939
INO80B-WBP1	5870
INO80C	29324
INO80D	92463
INO80E	9583
INPP1	28197
INPP4A	136965
INPP4B	818424
INPP5A	245703
INPP5B	86362
INPP5D	191874
INPP5E	11209
INPP5F	66163
INPP5J	11776
INPP5K	22313
INPPL1	14308
INS	1432
INS-IGF2	32099
INSC	134788
INSIG1	12461
INSIG2	21615
INSL3	5063
INSL4	2550
INSL5	3520
INSL6	21757
INSM1	2829
INSM2	3014
INSR	182049
INSRR	18049
INTS1	34107
INTS10	34670
INTS12	26098
INTS2	62651
INTS3	46743
INTS4	115953
INTS4P2	70902
INTS5	6456
INTS6	91576
INTS6-AS1	1372
INTS6L	61907
INTS7	95263
INTS8	57205
INTS9	122259
INTU	83849
INVS	202992
IP6K1	61901
IP6K2	29277
IP6K3	25321
IPCEF1	175599
IPMK	76418
IPO11	215845
IPO11-LRRC70	49856
IPO13	21218
IPO4	8701
IPO5	70623
IPO5P1	19199
IPO7	63507
IPO8	48265
IPO9	55136
IPO9-AS1	141305
IPP	56489
IPPK	57083
IPW	5933
IQCA1	179552
IQCA1L	14623
IQCB1	65320
IQCC	3054
IQCD	25655
IQCE	48592
IQCF1	8496
IQCF2	1797
IQCF3	3977
IQCF4	738
IQCF5	1865
IQCF5-AS1	2173
IQCF6	628
IQCG	60852
IQCH	119368
IQCH-AS1	118235
IQCJ	194496
IQCJ-SCHIP1	828116
IQCJ-SCHIP1-AS1	3232
IQCK	142013
IQGAP1	114004
IQGAP2	304879
IQGAP3	47201
IQSEC1	70658
IQSEC2	88466
IQSEC3	111578
IQUB	80768
IRAIN	5357
IRAK1	9387
IRAK1BP1	33424
IRAK2	78866
IRAK3	65418
IRAK4	30601
IREB2	63282
IRF1	9166
IRF2	86852
IRF2BP1	2565
IRF2BP2	5258
IRF2BPL	4158
IRF3	6308
IRF4	19706
IRF5	12107
IRF6	20554
IRF7	3175
IRF8	23439
IRF9	5354
IRGC	3957
IRGM	2148
IRGQ	11770
IRS1	67475
IRS2	32732
IRS4	3882
IRX1	5351
IRX2	5492
IRX3	3168
IRX4	5341
IRX5	3286
IRX6	6203
ISCA1	18029
ISCA2	1850
ISCU	7923
ISG15	1074
ISG20	20709
ISG20L2	6550
ISL1	11607
ISL2	5753
ISLR	3127
ISLR2	7430
ISM1	78881
ISM1-AS1	2269
ISM2	24474
ISOC1	19279
ISOC2	8705
ISPD	333797
ISPD-AS1	60120
IST1	36231
ISX	21253
ISX-AS1	241251
ISY1	33816
ISY1-RAB43	73663
ISYNA1	2923
ITCH	148539
ITFG1	306888
ITFG1-AS1	18680
ITFG2	12452
ITGA1	165351
ITGA10	18979
ITGA11	130452
ITGA2	105455
ITGA2B	17422
ITGA3	34519
ITGA4	19328
ITGA5	24007
ITGA6	79103
ITGA7	23334
ITGA8	206388
ITGA9	367470
ITGA9-AS1	108093
ITGAD	33195
ITGAE	86620
ITGAL	50525
ITGAM	72927
ITGAV	90841
ITGAX	27865
ITGB1	35242
ITGB1BP1	16981
ITGB1BP2	3625
ITGB2	35010
ITGB2-AS1	8647
ITGB3	58871
ITGB3BP	82505
ITGB4	36493
ITGB5	125359
ITGB6	100649
ITGB7	15991
ITGB8	84659
ITGBL1	263854
ITIH1	14484
ITIH2	46249
ITIH3	14243
ITIH4	17713
ITIH4-AS1	1381
ITIH5	60406
ITIH6	49343
ITK	74204
ITLN1	8632
ITLN2	9775
ITM2A	7170
ITM2B	28960
ITM2C	14658
ITPA	15004
ITPK1	179007
ITPK1-AS1	4683
ITPKA	9703
ITPKB	107487
ITPKB-IT1	18990
ITPKC	23759
ITPR1	354494
ITPR1-AS1	2848
ITPR2	497863
ITPR3	75194
ITPRIP	19298
ITPRIPL1	3031
ITPRIPL2	7700
ITSN1	196020
ITSN2	157664
IVD	15828
IVL	3325
IVNS1ABP	20941
IWS1	45706
IYD	35739
IZUMO1	5046
IZUMO1R	2057
IZUMO2	10735
IZUMO3	2463
IZUMO4	2717
JADE1	55011
JADE2	58856
JADE3	148932
JAG1	36364
JAG2	27845
JAGN1	3762
JAK1	133348
JAK2	143099
JAK3	23250
JAKMIP1	174394
JAKMIP2	197409
JAKMIP2-AS1	102017
JAKMIP3	118844
JAM2	75293
JAM3	82834
JAML	19634
JARID2	276069
JARID2-AS1	883
JAZF1	350246
JAZF1-AS1	60922
JCHAIN	11092
JDP2	44897
JHDM1D-AS1	2381
JKAMP	20965
JMJD1C	102004
JMJD1C-AS1	1335
JMJD4	4224
JMJD6	13969
JMJD7	9504
JMJD7-PLA2G4B	20065
JMJD8	2782
JMY	91115
JOSD1	14913
JOSD2	5164
JPH1	86663
JPH2	75883
JPH3	96322
JPH4	10767
JPX	126060
JRK	12540
JRKL	3571
JRKL-AS1	63597
JSRP1	4174
JTB	3708
JUN	3324
JUNB	1817
JUND	1964
JUP	32107
KAAG1	1383
KALRN	70007
KANK1	275814
KANK2	30325
KANK3	20680
KANK4	83248
KANSL1	162886
KANSL1-AS1	3152
KANSL1L	149951
KANSL2	29042
KANSL3	44907
KANTR	49912
KARS	19965
KAT14	46165
KAT2A	8255
KAT2B	114374
KAT5	7606
KAT6A	122549
KAT6B	206211
KAT7	40479
KAT8	13731
KATNA1	53931
KATNAL1	104426
KATNAL2	101829
KATNB1	21504
KATNBL1	69424
KATNBL1P6	2157
KAZALD1	4354
KAZN	469440
KBTBD11	33067
KBTBD11-OT1	5049
KBTBD12	64614
KBTBD13	3124
KBTBD2	23692
KBTBD3	26642
KBTBD4	6576
KBTBD6	5229
KBTBD7	3172
KBTBD8	12907
KC6	40327
KCCAT198	22152
KCCAT211	82361
KCCAT333	92341
KCMF1	88366
KCNA1	8351
KCNA10	1960
KCNA2	37896
KCNA3	18213
KCNA4	7291
KCNA5	2871
KCNA6	41938
KCNA7	5525
KCNAB1	418206
KCNAB1-AS1	5781
KCNAB1-AS2	12325
KCNAB2	108897
KCNAB3	7578
KCNB1	118769
KCNB2	400960
KCNC1	41884
KCNC2	169672
KCNC3	21575
KCNC4	23340
KCNC4-AS1	1538
KCND1	9614
KCND2	476667
KCND3	213325
KCND3-AS1	1275
KCND3-IT1	3145
KCNE1	9123
KCNE2	7119
KCNE3	12716
KCNE4	3711
KCNE5	1466
KCNF1	2290
KCNG1	19484
KCNG2	36150
KCNG3	52082
KCNG4	18617
KCNH1	455802
KCNH2	10875
KCNH3	19157
KCNH4	24388
KCNH5	338667
KCNH6	23396
KCNH7	467342
KCNH8	387120
KCNIP1	383148
KCNIP2	13882
KCNIP2-AS1	9823
KCNIP3	88755
KCNIP4	575292
KCNIP4-IT1	9849
KCNJ1	29361
KCNJ10	32796
KCNJ11	3412
KCNJ12	43482
KCNJ13	10765
KCNJ14	10405
KCNJ15	71911
KCNJ16	60382
KCNJ18	12036
KCNJ2	10509
KCNJ2-AS1	2443
KCNJ3	159773
KCNJ4	17702
KCNJ5	26640
KCNJ6	292218
KCNJ8	9868
KCNJ9	7854
KCNK1	58510
KCNK10	90805
KCNK12	49557
KCNK13	124094
KCNK15	6468
KCNK15-AS1	34367
KCNK16	7858
KCNK17	15461
KCNK18	12812
KCNK2	231553
KCNK3	38487
KCNK4	8728
KCNK4-TEX40	13049
KCNK5	40506
KCNK6	9167
KCNK7	3143
KCNK9	102220
KCNMA1	481162
KCNMA1-AS1	90551
KCNMA1-AS2	9271
KCNMA1-AS3	25743
KCNMB1	11518
KCNMB2	308133
KCNMB2-AS1	334940
KCNMB3	20144
KCNMB4	68012
KCNN1	47821
KCNN2	134183
KCNN3	162398
KCNN4	14726
KCNQ1	404121
KCNQ1-AS1	21436
KCNQ1DN	2075
KCNQ1OT1	91672
KCNQ2	72465
KCNQ3	326406
KCNQ4	56442
KCNQ5	577004
KCNQ5-AS1	8713
KCNQ5-IT1	48061
KCNRG	5670
