name	chrom	h3k27me3_percentile	h3k36me3_percentile
FOXRED1	chr11	0.129050783493314	0.802731971449668
FOXRED2	chr22	0.157724177537124	0.675034867503487
FOXS1	chr20	0.367913692673722	0.0308474854376897
FPGS	chr9	0.307982607268849	0.907129378948232
FPGT	chr1	0.333128230371647	0.621010747395192
FPGT-TNNI3K	chr1	0.694109442940356	0.198908852243826
FPR1	chr19	0.51968988432193	0.284395766674871
FPR2	chr19	0.545204692755763	0.299081138731643
FPR3	chr19	0.482032980556239	0.224300598900648
FRA10AC1	chr10	0.331938633193863	0.808803019115596
FRAS1	chr4	0.793420296989089	0.212527688899828
FRAT1	chr10	0.985109524981541	0.19095085733038
FRAT2	chr10	0.663138895725654	0.394946263024038
FREM1	chr9	0.747887439494626	0.189515136598572
FREM2	chr13	0.692468619246862	0.307080154237427
FREM3	chr4	0.791861514480269	0.348141767167118
FRG1	chr4	0.398884239888424	0.595454918369021
FRG1BP	chr20	0.451267536303224	0.540979571745016
FRG1DP	chr20	0.477766838953154	0.547542866518993
FRG1HP	chr9	0.405488555254738	0.603782098613504
FRG1JP	chr9	0.443186479612766	0.525186643695135
FRG2	chr4	0.623143818196735	0.374682090409385
FRG2B	chr10	0.401140372466978	0.0429895807695463
FRG2C	chr3	0.498236114529494	0.0994749364180819
FRG2DP	chr16	0.647304947083436	0.473254573796046
FRG2EP	chr3	0.498769382229879	0.100500451226516
FRG2KP	chr16	0.568832553942079	0.116949708753794
FRK	chr6	0.428213963409632	0.604356386906227
FRMD1	chr6	0.689597177783247	0.119369923701698
FRMD3	chr9	0.596480433177455	0.327098203298056
FRMD4A	chr10	0.718803839527443	0.555295758470752
FRMD4B	chr3	0.678644679629174	0.391377471490688
FRMD5	chr15	0.690827795553368	0.452087948149971
FRMD6	chr14	0.774961030437279	0.395807695463122
FRMD6-AS1	chr14	0.91877922717204	0.463286569858069
FRMD6-AS2	chr14	0.80921322503897	0.314258757896464
FRMD8	chr11	0.0974649273935516	0.941340552957585
FRMPD1	chr9	0.919599639018787	0.225408154893757
FRMPD2	chr10	0.708343588481418	0.424809254245631
FRMPD2B	chr10	0.823857576503405	0.391172368529002
FRRS1	chr1	0.212609730084502	0.772663877266388
FRRS1L	chr9	0.796373779637378	0.230289605381902
FRS2	chr12	0.372179834276807	0.695873328410862
FRS3	chr6	0.472393141356961	0.882229879399459
FRY	chr13	0.654196406596111	0.386783165148905
FRY-AS1	chr13	0.687710230535729	0.0503732873902699
FRYL	chr4	0.307613421937813	0.743498236114529
FRZB	chr2	0.903232422676183	0.363196324554927
FSBP	chr8	0.343629502010009	0.664533595865124
FSCB	chr14	0.26425465583723	0.0952908359996718
FSCN1	chr7	0.463778816966117	0.810320781032078
FSCN2	chr17	0.795922553121667	0.151489047501846
FSCN3	chr7	0.721839363360407	0.0724833866601034
FSD1	chr19	0.489826893100336	0.185084912626138
FSD1L	chr9	0.35864303880548	0.669579128722619
FSD2	chr15	0.6608827631471	0.61050947575683
FSHB	chr11	0.643038805480351	0.129337927639675
FSHR	chr2	0.68738206579703	0.271105094757568
FSIP1	chr15	0.718475674788744	0.340429895807695
FSIP2	chr2	0.616826646976782	0.208876856181803
FST	chr5	0.929690704733776	0.0333087209779309
FSTL1	chr3	0.855361391418492	0.13778816966117
FSTL3	chr19	0.57424727213061	0.400155878250882
FSTL4	chr5	0.878743129050783	0.172204446632209
FSTL5	chr4	0.604602510460251	0.207277053080646
FTCD	chr21	0.657847239314136	0.134301419312495
FTCDNL1	chr2	0.622118303388301	0.424563130691607
FTH1	chr11	0.169825252276643	0.789769464271064
FTH1P3	chr2	0.0661251948478136	0.896669127902207
FTL	chr19	0.513249651324965	0.823898597095742
FTLP10	chr4	0.716916892279925	0.356345885634589
FTO	chr16	0.32020674378538	0.572360324883091
FTO-IT1	chr16	0.0587004676347526	0.579128722618755
FTSJ3	chr17	0.0854869144310444	0.876240872918205
FUBP1	chr1	0.358560997620806	0.986135039789975
FUBP3	chr9	0.222290589876118	0.906596111247846
FUCA1	chr1	0.0540241201082944	0.809459348592994
FUCA2	chr6	0.260973008450242	0.766879973746821
FUK	chr16	0.0963163508081057	0.659241939453606
FUNDC2P2	chr2	0.521535810977111	0.219214045450816
FUOM	chr10	0.330995159570104	0.534703421117401
FURIN	chr15	0.258183608171302	0.738862909180409
FUS	chr16	0.232053490852408	0.991303634424481
FUT1	chr19	0.970342111740094	0.377922717204036
FUT10	chr8	0.198006399212405	0.651324965132496
FUT11	chr10	0.184633686110427	0.738657806218722
FUT2	chr19	0.788374764131594	0.42017392731151
FUT3	chr19	0.88731643284929	0.402247928460087
FUT4	chr11	0.465583723028961	0.507506768397736
FUT5	chr19	0.592706538682419	0.0535728935925835
FUT6	chr19	0.730699811305275	0.092296332759045
FUT7	chr9	0.485478710312577	0.0205102961686767
FUT8	chr14	0.331323324308803	0.720936910328985
FUT8-AS1	chr14	0.0358519977028468	0.134137336943145
FUT9	chr6	0.62786118631553	0.220362622036262
FUZ	chr19	0.0962753302157683	0.530724423660678
FXN	chr9	0.223275084092214	0.637542046107146
FXR1	chr3	0.42390680121421	0.954754286651899
FXR2	chr17	0.22302896053819	0.897694642710641
FXYD1	chr19	0.871933710722783	0.0271556321273279
FXYD2	chr11	0.724669784231684	0.0970137008778407
FXYD3	chr19	0.77820165723193	0.147674132414472
FXYD4	chr10	0.925096398391993	0.0880712117482976
FXYD5	chr19	0.141603084748544	0.891131347936664
FXYD6	chr11	0.941217491180573	0.144023299696448
FXYD6-FXYD2	chr11	0.906021822955123	0.147017802937074
FXYD7	chr19	0.884814176716712	0.437648699647223
FYB	chr5	0.656575600951678	0.466281073098696
FYCO1	chr3	0.293830502912462	0.804372795143162
FYN	chr6	0.423701698252523	0.748543768972024
FYTTD1	chr3	0.277422265977521	0.935966855361391
FZD1	chr7	0.855566494380179	0.0488145048814505
FZD10	chr12	0.843752563787021	0.500123061777012
FZD10-AS1	chr12	0.546599392895233	0.101690048404299
FZD2	chr17	0.984084010173107	0.407867749610304
FZD3	chr8	0.357453441627697	0.655591106735581
FZD4	chr11	0.893182377553532	0.0831077200754779
FZD5	chr2	0.718393633604069	0.339527442776274
FZD6	chr8	0.430347034211174	0.59996718352613
FZD7	chr2	0.978792353761588	0.355812617934203
FZD8	chr10	0.989293625399951	0.43506440232997
FZD9	chr7	0.562884568053163	0.0134547542866519
FZR1	chr19	0.256501763885471	0.878168840758061
G0S2	chr1	0.978833374353926	0.0154237427188449
G2E3	chr14	0.427352530970547	0.842768069570925
G3BP1	chr5	0.150709656247436	0.927803757486258
G3BP2	chr4	0.241447206497662	0.901386496021003
G6PC	chr17	0.864344901140372	0.0543933054393305
G6PC2	chr2	0.945483632783657	0.423988842398884
G6PC3	chr17	0.458200016408237	0.779801460333087
GAA	chr17	0.712322585938141	0.295430306013619
GAB1	chr4	0.714906883255394	0.461481663795225
GAB2	chr11	0.472803347280335	0.504512265157109
GAB4	chr22	0.73992944458118	0.305685454097957
GABARAP	chr17	0.57826729017967	0.68799737468209
GABARAPL1	chr12	0.734104520469276	0.59098367380425
GABARAPL2	chr16	0.237591270817951	0.955492657313972
GABARAPL3	chr15	0.699237016982525	0.163713184018377
GABBR1	chr6	0.660964804331775	0.502666338501928
GABBR2	chr9	0.875215358109771	0.224464681269998
GABPA	chr21	0.349536467306588	0.821724505701862
GABPB1	chr15	0.239355156288457	0.716424645171876
GABPB1-AS1	chr15	0.05455738780868	0.517064566412339
GABPB2	chr1	0.0936089917138404	0.58183608171302
GABRA1	chr5	0.5523832964148	0.164738698826811
GABRA2	chr4	0.631265895479531	0.204610714578719
GABRA4	chr4	0.775002051029617	0.231971449667733
GABRA5	chr15	0.407252440725244	0.359258347690541
GABRA6	chr5	0.636598572483387	0.148371482484207
GABRB1	chr4	0.760521781934531	0.239970465173517
GABRB2	chr5	0.593280826975142	0.435884814176717
GABRB3	chr15	0.395602592501436	0.333661498072032
GABRD	chr1	0.881778652883748	0.0765444253015014
GABRG1	chr4	0.541307736483715	0.23016654360489
GABRG2	chr5	0.553326770038559	0.219337107227828
GABRG3	chr15	0.404257937484617	0.33214373615555
GABRG3-AS1	chr15	0.249405201411108	0.316145705143982
GABRP	chr5	0.859709574206251	0.124210353597506
GABRR1	chr6	0.854007711871359	0.201370087784068
GABRR2	chr6	0.475633768151612	0.476454179998359
GABRR3	chr3	0.572934613175814	0.324472885388465
GACAT1	chr2	0.630609566002133	0.157806218721798
GACAT2	chr18	0.971531708917877	0.386126835671507
GACAT3	chr2	0.762613832143736	0.382804167692181
GAD1	chr2	0.913528591352859	0.420502092050209
GAD2	chr10	0.916194929854787	0.267167117893182
GADD45A	chr1	0.642710640741652	0.751784395766675
GADD45B	chr19	0.452744277627369	0.850397899745672
GADD45G	chr9	0.966281073098696	0.0124292394782181
GADD45GIP1	chr19	0.0385183362047748	0.68615144802691
GADL1	chr3	0.848716055459841	0.288538846500943
GAK	chr4	0.157806218721798	0.862170809746493
GAL	chr11	0.976618262367709	0.369513495774879
GAL3ST1	chr22	0.704979899909755	0.179547132660596
GAL3ST2	chr2	0.52588399376487	0.0837640495528755
GAL3ST3	chr11	0.821191238001477	0.19714496677332
GAL3ST4	chr7	0.562679465091476	0.124087291820494
GALC	chr14	0.496513249651325	0.578021166625646
GALE	chr1	0.456025925014357	0.811387316432849
GALK1	chr17	0.534990565263762	0.625810156698663
GALK2	chr15	0.361350397899746	0.637706128476495
GALM	chr2	0.509885962753302	0.543317745508245
GALNS	chr16	0.302567889080318	0.592255312166708
GALNT1	chr18	0.333210271556321	0.675157929280499
GALNT10	chr5	0.255435228484699	0.705472147017803
GALNT11	chr7	0.456682254491755	0.619369923701698
GALNT12	chr9	0.636885716629748	0.467798835015178
GALNT13	chr2	0.582328328821068	0.22458774304701
GALNT14	chr2	0.886167856263844	0.302116662564607
GALNT15	chr3	0.87972762326688	0.269751415210436
GALNT16	chr14	0.780006563294774	0.147099844121749
GALNT18	chr11	0.40421691689228	0.591106735581262
GALNT2	chr1	0.302608909672656	0.633111822134712
GALNT3	chr2	0.785503322667979	0.436541143654114
GALNT4	chr12	0.465911887767659	0.723521207646238
GALNT5	chr2	0.82951841824596	0.155180900812208
GALNT6	chr12	0.166666666666667	0.73139716137501
GALNT7	chr4	0.293338255804414	0.654893756665846
GALNT8	chr12	0.85724833866601	0.200836820083682
GALNT9	chr12	0.588686520633358	0.236073508901469
GALNTL5	chr7	0.731151037820986	0.180490606284355
GALNTL6	chr4	0.663877266387727	0.206620723603249
GALP	chr19	0.621174829764542	0.204774796948068
GALR1	chr18	0.82160144392485	0.455164492575273
GALR2	chr17	0.983837886619083	0.040282221675281
GALR3	chr22	0.949257527278694	0.4510214127492
GALT	chr9	0.395807695463122	0.832471900894249
GAMT	chr19	0.711707277053081	0.541594880630076
GAN	chr16	0.25047173681188	0.628107309869555
GANAB	chr11	0.249651324965133	0.982935433587661
GANC	chr15	0.202559684961851	0.749282139634096
GAP43	chr3	0.794240708835836	0.238657806218722
GAPDH	chr12	0.500123061777012	0.987652801706457
GAPDHS	chr19	0.514193124948724	0.612478464189023
GAPLINC	chr18	0.7761916482074	0.320165723193043
GAPT	chr5	0.764500779391254	0.173763229141029
GAPVD1	chr9	0.151817212240545	0.889121338912134
GAR1	chr4	0.0581671999343671	0.6993190581672
GAREM1	chr18	0.847075231766347	0.223316104684552
GAREM2	chr2	0.84531134629584	0.213676265485274
GARNL3	chr9	0.478136024284191	0.598326359832636
GARS	chr7	0.216793830502912	0.949503650832718
GART	chr21	0.172450570186233	0.945483632783657
GAS1	chr9	0.994585281811469	0.430552137172861
GAS1RR	chr9	0.802937074411355	0.115883173353023
GAS2	chr11	0.605176798752974	0.500082041184675
GAS2L1	chr22	0.792722946919354	0.127615062761506
GAS2L1P2	chr9	0.819386331938633	0.247846418902289
GAS2L2	chr17	0.922019853966691	0.10989416687177
GAS2L3	chr12	0.543071621954221	0.493846911149397
GAS5	chr1	0.570145212896874	0.993313643449011
GAS5-AS1	chr1	0.0698170481581754	0.923250471736812
GAS6	chr13	0.725162031339733	0.467224546722455
GAS6-AS1	chr13	0.524653375994749	0.486750348675035
GAS6-AS2	chr13	0.966445155468045	0.143695134957749
GAS7	chr17	0.524571334810075	0.498359176306506
GAS8	chr16	0.653704159488063	0.332225777340225
GAS8-AS1	chr16	0.439945852818115	0.0987775863483469
GAST	chr17	0.95241611288867	0.224095495938961
GATA2	chr3	0.993928952334072	0.112437443596686
GATA2-AS1	chr3	0.98543768972024	0.18676675691197
GATA3	chr10	0.531298711953401	0.537451800804004
GATA3-AS1	chr10	0.970137008778407	0.0296989088522438
GATA4	chr8	0.972762326687997	0.192755763393223
GATA5	chr20	0.916892279924522	0.221388136844696
GATA6	chr18	0.894248912954303	0.0637870210845845
GATA6-AS1	chr18	0.957420625153827	0.0660021330708015
GATAD1	chr7	0.085322832061695	0.793379276396751
GATAD2A	chr19	0.109401919763721	0.736278611863155
GATAD2B	chr1	0.0959061448847321	0.77200754778899
GATB	chr4	0.275617359914677	0.658380507014521
GATC	chr12	0.0513988021987037	0.910862252850931
GATM	chr15	0.214537697924358	0.606243334153745
GATS	chr7	0.295061120682583	0.57982607268849
GATSL2	chr7	0.523586840593978	0.475141521043564
GATSL3	chr22	0.370826154729674	0.439617688079416
GBA	chr1	0.202764787923538	0.68598736565756
GBA2	chr9	0.467634752645828	0.950159980310116
GBA3	chr4	0.484986463204529	0.312289769464271
GBAP1	chr1	0.0656329477397654	0.643654114365411
GBAS	chr7	0.14275166133399	0.799245221100993
GBAT2	chr1	0.0130855689556157	0.00968085979161539
GBE1	chr3	0.317827549429814	0.644392485027484
GBF1	chr10	0.181844285831487	0.82795963573714
GBGT1	chr9	0.484699319058167	0.453400607104767
GBP1	chr1	0.55394207892362	0.836902124866683
GBP1P1	chr1	0.732381655591107	0.487734842891131
GBP2	chr1	0.54401509557798	0.641767167117893
GBP3	chr1	0.504020018049061	0.742062515382722
GBP4	chr1	0.566371318401838	0.580687505127574
GBP5	chr1	0.711748297645418	0.549429813766511
GBP6	chr1	0.779391254409714	0.165107884157847
GBP7	chr1	0.648740667815243	0.227828369841661
GBX1	chr7	0.951759783411272	0.327426368036754
GBX2	chr2	0.990360160800722	0.337743047009599
GC	chr4	0.648822708999918	0.17421445565674
GCA	chr2	0.170522602346378	0.597834112724588
GCAT	chr22	0.50898350972188	0.541348757076052
GCC1	chr7	0.119000738370662	0.789728443678727
GCC2	chr2	0.451226515710887	0.889818688981869
GCC2-AS1	chr2	0.552178193453113	0.550783493313643
GCDH	chr19	0.25231766346706	0.821683485109525
GCFC2	chr2	0.228976946427106	0.843137254901961
GCG	chr2	0.821683485109525	0.0874148822709
GCGR	chr17	0.949831815571417	0.0617770120600541
GCH1	chr14	0.152760685864304	0.630117318894085
GCHFR	chr15	0.0347854623020756	0.559808023627861
GCK	chr7	0.83694314545902	0.186356550988596
GCKR	chr2	0.824842070719501	0.275043071621954
GCLC	chr6	0.419312494872426	0.676429567642957
GCLM	chr1	0.346541964065961	0.716957912872262
GCM1	chr6	0.790507834933136	0.0682992862416933
GCM2	chr6	0.907129378948232	0.189433095413898
GCN1	chr12	0.0987775863483469	0.98047419804742
GCNT1	chr9	0.558987611781114	0.604684551644926
GCNT2	chr6	0.290097629009763	0.685084912626138
GCNT3	chr15	0.654401509557798	0.157108868652063
GCNT4	chr5	0.932931331528427	0.339240298629912
GCNT7	chr20	0.354540979571745	0.875912708179506
GCOM1	chr15	0.873902699154976	0.503650832718024
GCSAM	chr3	0.106407416523095	0.877348428911313
GCSAML	chr1	0.756132578554434	0.29448683238986
GCSAML-AS1	chr1	0.776930018869472	0.0673558126179342
GCSH	chr16	0.0815899581589958	0.662031339732546
GCSHP3	chr2	0.0504553285749446	0.771843465419641
GDA	chr9	0.769300188694725	0.200672737714333
GDAP1	chr8	0.329477397653622	0.645459020428255
GDAP1L1	chr20	0.831692509639839	0.151571088686521
GDAP2	chr1	0.204364591024694	0.7272130609566
GDE1	chr16	0.312330790056608	0.865944704241529
GDF1	chr19	0.763536795471327	0.329374846172779
GDF10	chr10	0.869718598736566	0.0834358848141767
GDF11	chr12	0.187012880465994	0.699729264090573
GDF15	chr19	0.843875625564033	0.104889654606613
GDF2	chr10	0.869759619328903	0.20132906719173
GDF3	chr12	0.785257199113955	0.362663056854541
GDF5	chr20	0.620969726802855	0.286610878661088
GDF6	chr8	0.983345639511034	0.0603412913282468
GDF7	chr2	0.807367298383789	0.381942735253097
GDF9	chr5	0.593485929936828	0.286323734514726
GDI2	chr10	0.216547706948888	0.954385101320863
GDNF	chr5	0.948067930100911	0.114775617359915
GDNF-AS1	chr5	0.653417015341701	0.138075313807531
GDPD1	chr17	0.518623348921158	0.402535072606448
GDPD4	chr11	0.890926244974977	0.383542538354254
GDPD5	chr11	0.532980556239232	0.460907375502502
GDPGP1	chr15	0.0237919435556649	0.615431946837312
GEM	chr8	0.656165395028304	0.550127163836246
GEMIN2	chr14	0.484001968988432	0.98186889818689
GEMIN4	chr17	0.590573467880876	0.996923455574699
GEMIN5	chr5	0.184018377225367	0.926860283862499
GEMIN6	chr2	0.369144310443843	0.737837394371975
GEMIN7	chr19	0.0458200016408237	0.812782016572319
GEMIN8P4	chr1	0.351464435146443	0.0255968496185085
GEN1	chr2	0.298137665107884	0.824883091311839
GET4	chr7	0.0486094019197637	0.86980063992124
GFAP	chr17	0.786036590368365	0.0291246205595209
GFER	chr16	0.615842152760686	0.809500369185331
GFI1	chr1	0.527647879235376	0.594224300598901
GFI1B	chr9	0.801419312494872	0.108130281401263
GFM1	chr3	0.28254984001969	0.84486011978013
GFM2	chr5	0.391951759783411	0.882352941176471
GFOD1	chr6	0.255763393223398	0.704938879317417
GFOD2	chr16	0.0733448190991878	0.631060792517844
GFPT1	chr2	0.14057756994011	0.937156452539175
GFPT2	chr5	0.701616211338092	0.0804413815735499
GFRA1	chr10	0.744851915661662	0.166215440150956
GFRA2	chr8	0.86840593978177	0.0995159570104192
GFRA3	chr5	0.844203790302732	0.395643613093773
GFRA4	chr20	0.931700713758307	0.0698990893428501
GFRAL	chr6	0.620436459102469	0.252358684059398
GFY	chr19	0.996472229058988	0.419927803757486
GGA1	chr22	0.0293297235212076	0.779350233817376
GGA2	chr16	0.266674870785134	0.982197062925589
GGA3	chr17	0.263557305767495	0.809377307408319
GGACT	chr13	0.491057510870457	0.462425137418984
GGCT	chr7	0.277791451308557	0.695381081302814
GGCX	chr2	0.0542292230699811	0.783288210681762
GGH	chr8	0.256624825662483	0.665600131265895
GGN	chr19	0.740831897612601	0.925219460169005
GGNBP1	chr6	0.13142997784888	0.10074657478054
GGNBP2	chr17	0.210066453359587	0.909836738042497
GGPS1	chr1	0.378661087866109	0.731068996636311
GGT1	chr22	0.536754450734269	0.467060464353105
GGT3P	chr22	0.657149889244401	0.380835179259988
GGT5	chr22	0.565838050701452	0.294281729428173
GGT6	chr17	0.125317909590614	0.0696119451964886
GGT7	chr20	0.560423332512922	0.550332266797933
GGT8P	chr2	0.550414307982607	0.111493969972926
GGTA1P	chr9	0.837558454344081	0.130240380671097
GGTLC1	chr20	0.608868652063336	0.434654196406596
GGTLC2	chr22	0.579292804988104	0.31959143490032
GH1	chr17	0.63996226105505	0.0285093116744606
GH2	chr17	0.845557469849865	0.0344162769710395
GHDC	chr17	0.0580851587496923	0.592460415128394
GHET1	chr7	0.61391418492083	0.198375584543441
GHITM	chr10	0.45598490442202	0.950980392156863
GHR	chr5	0.693576175239971	0.32316022643367
GHRH	chr20	0.592501435720732	0.361227336122734
GHRHR	chr7	0.646484535236689	0.0935269505291656
GHRL	chr3	0.0625153827221265	0.741734350644023
GHRLOS	chr3	0.0705964394125851	0.765157108868652
GHSR	chr3	0.991139552055132	0.379645582082205
GID4	chr17	0.113873164328493	0.676798752973993
GID8	chr20	0.178644679629174	0.962671260973008
GIF	chr11	0.772335712527689	0.142628599556978
GIGYF1	chr7	0.164410534088112	0.993395684633686
GIGYF2	chr2	0.304741980474198	0.912544097136763
GIMAP1	chr7	0.366724095495939	0.593896135860202
GIMAP1-GIMAP5	chr7	0.484904422019854	0.563171712199524
GIMAP2	chr7	0.500533267700386	0.976249077036672
GIMAP4	chr7	0.62306177701206	0.396833210271556
GIMAP5	chr7	0.498441217491181	0.682090409385512
GIMAP6	chr7	0.444704241529248	0.887152350479941
GIMAP7	chr7	0.59360899171384	0.498318155714168
GIMAP8	chr7	0.4860529986053	0.69870374928214
GIMD1	chr4	0.709738288620888	0.0975059479858889
GIN1	chr5	0.428583148740668	0.674993846911149
GINM1	chr6	0.180039379768644	0.895192386578062
GINS1	chr20	0.253753384198868	0.849331364344901
GINS2	chr16	0.399663631142834	0.857740585774059
GINS3	chr16	0.0658380507014521	0.617770120600541
GINS4	chr8	0.0561161703174994	0.739560259250144
GIP	chr17	0.947165477069489	0.382393961768808
GIPC1	chr19	0.163220936910329	0.619821150217409
GIPC2	chr1	0.726269587332841	0.308967101484945
GIPC3	chr19	0.646607597013701	0.0687094921650669
GIPR	chr19	0.096931659693166	0.668553613914185
GIT1	chr17	0.0471736811879564	0.690294527852982
GIT2	chr12	0.131963245549266	0.917343506440233
GJA1	chr6	0.874230863893675	0.356920173927312
