name	chrom	h3k27me3_promoter_percentile	h3k27me3_body_percentile	h3k36me3_promoter_percentile	h3k36me3_body_percentile
DCAF4L2	chr8	0.438221103419341	0.339346898818264	0.231767009300049	0.168030207677785
DCAF5	chr14	0.701908957415565	0.19942661352353	0.761380323054332	0.765610796447801
DCAF6	chr1	0.0340885252779526	0.282392839661562	0.47636528914062	0.714845115726173
DCAF7	chr17	0.18313404657017	0.340325851339067	0.634221383120061	0.821026501643242
DCAF8	chr1	0.161037689672051	0.1379274176631	0.634186420530033	0.798160967764492
DCAF8L1	chrX	0.304733934689882	0.417523250122369	0.231382420809734	0.139186070904133
DCAF8L2	chrX	0.52153695545766	0.521606880637718	0.196210055240892	0.329662261380323
DCAKD	chr17	0.0603104677994546	0.0779316131739039	0.756205859730089	0.665373050835606
DCANP1	chr5	0.67946297461716	0.60142647367317	0.339801412488637	0.0888749038528774
DCBLD1	chr6	0.356338717572198	0.351199216837983	0.428361653031257	0.59275575134606
DCBLD2	chr3	0.443989930774072	0.422907488986784	0.421089434305293	0.556079994405986
DCC	chr18	0.842983008181246	0.564925529683239	0.378994475910775	0.296517726033145
DCD	chr12	0.734039577651912	0.803265505908678	0.0327249842668345	0.0364310188098734
DCDC1	chr11	0.614607370113978	0.682364869589539	0.431333473183693	0.152297042164884
DCDC2	chr6	0.537095308020418	0.698342773232641	0.416858960911824	0.310223061324383
DCDC2B	chr1	0.00339137123278092	0.0322704705964618	0.817600167820432	0.607405076568072
DCDC2C	chr2	0.781099223830501	0.739179078386127	0.198447661002727	0.215229704216488
DCDC5	chr11	0.508600797147053	0.619432207537934	0.225263967554716	0.170687364519964
DCHS1	chr11	0.822844556324733	0.697713446612125	0.0155583525627578	0.181246066708622
DCHS2	chr4	0.855324802461366	0.761415285644361	0.258897979162296	0.263408153275995
DCK	chr4	0.198447661002727	0.184078036500944	0.677574994755611	0.671141878190336
DCLK1	chr13	0.757569400741207	0.544157751206209	0.266310048248374	0.300643311656528
DCLK2	chr4	0.88937836514929	0.782462764841619	0.357702258583316	0.230927907139361
DCLK3	chr3	0.764526956156912	0.737081322984407	0.186210754492693	0.0890147542129921
DCLRE1A	chr10	0.0146143626319838	0.0541570519544088	0.617649115446472	0.641598489616111
DCLRE1B	chr1	0.0372001957905042	0.0549262289350395	0.847633032655059	0.70757289700021
DCLRE1C	chr10	0.235333193482973	0.173344521362143	0.702363471085938	0.861023704636039
DCN	chr12	0.567163135445074	0.578316201664219	0.112334801762115	0.241102020837704
DCP1A	chr3	0.216628207817635	0.155059086777148	0.668309908398014	0.785504510174114
DCP1B	chr12	0.280330046849871	0.33892734773792	0.371407593874554	0.686455492622894
DCP2	chr5	0.132578141388714	0.267813439619607	0.641633452206139	0.806901615271659
DCPS	chr11	0.0629676246416335	0.29375568142088	0.761590098594504	0.826515628277743
DCST1	chr1	0.810118173554297	0.644010908328089	0.126984126984127	0.160862876721908
DCST2	chr1	0.808789595133207	0.751800573386476	0.121739738479827	0.471994965387036
DCSTAMP	chr8	0.728375638067268	0.758583315852038	0.347423257114887	0.239983217956786
DCT	chr13	0.411369834277323	0.698202922872526	0.267568701489406	0.232885812180966
DCTD	chr4	0.33630515348577	0.29795119222432	0.801587301587302	0.880602755052094
DCTN1	chr2	0.441192923571778	0.160583176001678	0.484336759667156	0.734808754632543
DCTN1-AS1	chr2	0.249458079854556	0.358751136284176	0.812600517446332	0.478567932312426
DCTN2	chr12	0.526571568421789	0.0731067757499476	0.618103629116845	0.708796587651213
DCTN3	chr9	0.66369484651423	0.383819313334732	0.754457730228655	0.748339276973638
DCTN4	chr5	0.351968393818614	0.296482763443116	0.775435284245857	0.870778267254038
DCTN5	chr16	0.0525138102230613	0.083315852038319	0.848017621145374	0.816900916019859
DCTN6	chr8	0.338298021117404	0.0985945038808475	0.509055310817425	0.707153345919866
DCTPP1	chr16	0.34787777078526	0.318229494440948	0.764736731697084	0.768163065519894
DCUN1D1	chr3	0.554681490804839	0.459163694846514	0.388399412628488	0.666212152996294
DCUN1D2	chr13	0.0111530662191455	0.154045171666317	0.671456541500594	0.743199776239424
DCUN1D3	chr16	0.0727921124396895	0.307181315991889	0.626809314033984	0.58985385637368
DCUN1D4	chr4	0.578386126844277	0.24645129711209	0.578735752744563	0.698132997692469
DCUN1D5	chr11	0.627648416194672	0.262604013705335	0.619397244947906	0.717747010698553
DCX	chrX	0.611600587371512	0.685966016362492	0.065869519614013	0.201943920005594
DCXR	chr17	0.511188028809174	0.375707992448081	0.725194042374659	0.665338088245577
DDA1	chr19	0.0559751066358996	0.0660443325641564	0.752569750367107	0.778686805118523
DDAH1	chr1	0.86021956506538	0.762429200755192	0.0769176980630725	0.300258723166212
DDAH2	chr6	0.189916789035732	0.284630445423397	0.907349136424026	0.62901195720579
DDAH2	chr6_cox_hap2	0.953429830081812	0.951716663170408	0.953359904901755	0.948989581148171
DDAH2	chr6_dbb_hap3	0.953464792671841	0.951751625760436	0.953394867491784	0.9490245437382
DDAH2	chr6_mann_hap4	0.95349975526187	0.951786588350465	0.953429830081812	0.949059506328229
DDAH2	chr6_mcf_hap5	0.953534717851898	0.951821550940494	0.953464792671841	0.949094468918257
DDAH2	chr6_qbl_hap6	0.953569680441927	0.951856513530522	0.95349975526187	0.949129431508286
DDAH2	chr6_ssto_hap7	0.953604643031956	0.951891476120551	0.953534717851898	0.949164394098315
DDB1	chr11	0.218061674008811	0.276973638207118	0.817355429690231	0.90647507167331
DDB2	chr11	0.0576533109572757	0.0390532130620236	0.663589958744144	0.741067058247675
DDC	chr7	0.707992448080554	0.777113488567233	0.0727571498496609	0.119711908258164
DDC-AS1	chr7	0.648940633522131	0.7141458639256	0.114782183064121	0.200020977554017
DDHD1	chr14	0.162261380323054	0.339521711768408	0.552338997272918	0.760331445353472
DDHD2	chr8	0.258897979162296	0.0627578491014614	0.646703027760297	0.767114187819034
DDI1	chr11	0.822459967834417	0.886301657226767	0.378854625550661	0.461209006363191
DDI2	chr1	0.514474512271869	0.317425354870289	0.756590448220404	0.856828193832599
DDIAS	chr11	0.300188797986155	0.200825117124677	0.479721697783372	0.609467869379764
DDIT3	chr12	0.139221033494161	0.341129990909727	0.884798265855535	0.79032934759807
DDIT4	chr10	0.075064680791553	0.0255226907209286	0.802706104468219	0.86598839242011
DDIT4L	chr4	0.853576672959933	0.874204601076848	0.260471295713586	0.42563457100902
DDN	chr12	0.630025872316621	0.782497727431648	0.783791343262709	0.0966715614292707
DDO	chr6	0.777742815187749	0.775749947556115	0.21834137472904	0.166561778896581
DDOST	chr1	0.230263617928816	0.363191385217817	0.865568841339766	0.880392979511922
DDR1	chr6	0.146633102580239	0.165233200475491	0.0815327599468569	0.635410111181036
DDR1	chr6_cox_hap2	0.953639605621984	0.95192643871058	0.953569680441927	0.949199356688343
DDR1	chr6_dbb_hap3	0.953674568212013	0.951961401300608	0.953604643031956	0.949234319278372
DDR1	chr6_mann_hap4	0.953709530802042	0.951996363890637	0.953639605621984	0.949269281868401
DDR1	chr6_mcf_hap5	0.95374449339207	0.952031326480666	0.953674568212013	0.94930424445843
DDR1	chr6_qbl_hap6	0.953779455982099	0.952066289070694	0.953709530802042	0.949339207048458
DDR2	chr1	0.19047619047619	0.454164044472415	0.373680162226418	0.457135864624851
DDRGK1	chr20	0.14607370113978	0.140899237815537	0.798720369204951	0.856059016851968
DDT	chr22	0.740892245297532	0.538074260541221	0.0681770505559052	0.588175652052304
DDTL	chr22	0.563422138312006	0.437102300538424	0.910285993986435	0.899657366617719
DDX1	chr2	0.292077477099504	0.204775889797916	0.826760366407943	0.855080064331166
DDX10	chr11	0.198517586182784	0.291867701559332	0.620620935598909	0.615516397454723
DDX11	chr12	0.239493741696385	0.0464652821481015	0.571533459198657	0.722362072582337
DDX11-AS1	chr12	0.239983217956786	0.635794699671352	0.571673309558772	0.412943150828613
DDX11L1	chr1	0.065345080763583	0.405880707642822	0.690965666736592	0.556779246206559
DDX11L10	chr16	0.425284945108734	0.4590238444864	0.729669253898329	0.461401300608349
DDX11L16	chrX	0.299454583595553	0.568561639046221	0.725019229424516	0.602090762883714
DDX11L16	chrY	0.953814418572128	0.952101251660723	0.95374449339207	0.949374169638487
DDX11L2	chr2	0.394412978113419	0.435598909167191	0.596636598839242	0.515488427382701
DDX11L5	chr9	0.945003845884903	0.398258863016572	0.660373400461506	0.525417802950843
DDX11L9	chr15	0.172050905531082	0.473358506398154	0.636214250751696	0.536081392909587
DDX12P	chr12	0.289630095797497	0.137298091042584	0.65474442346689	0.769421718760926
DDX17	chr22	0.113383679462975	0.321760716033844	0.840081113208866	0.912139011257954
DDX18	chr2	0.325187049856653	0.101076847772883	0.734598979092371	0.810887350534928
DDX19A	chr16	0.142053003286483	0.266764561918747	0.676211453744493	0.858331585203832
DDX19B	chr16	0.875847842808195	0.482623592755751	0.746835885602405	0.684287812041116
DDX20	chr1	0.0716033843787148	0.0728270750297182	0.637857492483043	0.768093140339836
DDX21	chr10	0.00678274246556185	0.151108314103909	0.766240123068317	0.864624851408992
DDX23	chr12	0.27665897489686	0.162331305503112	0.822040416754073	0.899937067337948
DDX24	chr14	0.419760855884204	0.292636878539962	0.917872876022656	0.865708691699881
DDX25	chr11	0.71729249702818	0.816306551989371	0.726662471155863	0.152017341444654
DDX26B-AS1	chrX	0.421928536465981	0.0249982518704986	0.486644290609048	0.0184252849451087
DDX27	chr20	0.118558142787218	0.0448570030067827	0.738444863995525	0.861163554996154
DDX28	chr16	0.0117124676596042	0.395531780994336	0.832039717502273	0.64659813999021
DDX31	chr9	0.411964198307811	0.222222222222222	0.869135025522691	0.855289839871338
DDX39A	chr19	0.423327040067128	0.0648905670932103	0.785574435354171	0.847423257114887
DDX39B	chr6	0.0513950073421439	0.0961471225788406	0.858191734843717	0.905391231382421
DDX39B	chr6_apd_hap1	0.953849381162156	0.952136214250752	0.953779455982099	0.949409132228516
DDX39B	chr6_cox_hap2	0.953884343752185	0.95217117684078	0.953814418572128	0.949444094818544
DDX39B	chr6_dbb_hap3	0.953919306342214	0.952206139430809	0.953849381162156	0.949479057408573
DDX39B	chr6_mann_hap4	0.953954268932243	0.952241102020838	0.953884343752185	0.949514019998602
DDX39B	chr6_mcf_hap5	0.953989231522271	0.952276064610866	0.953919306342214	0.94954898258863
DDX39B	chr6_qbl_hap6	0.9540241941123	0.952311027200895	0.953954268932243	0.949583945178659
DDX39B	chr6_ssto_hap7	0.954059156702329	0.952345989790924	0.953989231522271	0.949618907768688
DDX39B-AS1	chr6	0.06174393399063	0.439654569610517	0.869169988112719	0.581148171456542
DDX39B-AS1	chr6_cox_hap2	0.954094119292357	0.952380952380952	0.9540241941123	0.949653870358716
DDX39B-AS1	chr6_dbb_hap3	0.954129081882386	0.952415914970981	0.954059156702329	0.949688832948745
DDX39B-AS1	chr6_mann_hap4	0.954164044472415	0.95245087756101	0.954094119292357	0.949723795538774
DDX39B-AS1	chr6_mcf_hap5	0.954199007062443	0.952485840151038	0.954129081882386	0.949758758128802
DDX39B-AS1	chr6_qbl_hap6	0.954233969652472	0.952520802741067	0.954164044472415	0.949793720718831
DDX39B-AS1	chr6_ssto_hap7	0.954268932242501	0.952555765331096	0.954199007062443	0.94982868330886
DDX3X	chrX	0.296272987902944	0.489056709321027	0.713726312845256	0.849940563596951
DDX3Y	chrY	0.954303894832529	0.952590727921124	0.954233969652472	0.949863645898888
DDX4	chr5	0.604293406055521	0.611565624781484	0.527096007272219	0.219425215019929
DDX41	chr5	0.0305922662750857	0.0626529613313754	0.878644850010489	0.76169498636459
DDX42	chr17	0.0526886231732047	0.23382980211174	0.783301867002308	0.890846793930494
DDX43	chr6	0.429830081812461	0.351688693098385	0.520872666247116	0.510628627368716
DDX46	chr5	0.170617439339906	0.126494650723726	0.682190056639396	0.817040766379973
DDX47	chr12	0.123837493881547	0.300818124606671	0.769246905810782	0.898188937836515
DDX49	chr19	0.105062583036151	0.0742605412208936	0.89937766589749	0.806866652681631
DDX5	chr17	0.162156492552968	0.352492832669044	0.900916019858751	0.901370533529124
DDX50	chr10	0.505628976994616	0.173309558772114	0.593070414656318	0.817670093000489
DDX51	chr12	0.160093699741277	0.0948185441577512	0.907454024194112	0.792147402279561
DDX52	chr17	0.694357037969373	0.359939864345151	0.736486958953919	0.882595622683728
DDX53	chrX	0.605796797426753	0.745752045311517	0.233025662541081	0.469617509265086
DDX54	chr12	0.0574784980071324	0.233095587721138	0.853331934829732	0.89647577092511
DDX55	chr12	0.11376826795329	0.220089504230473	0.908328088944829	0.891196419830781
DDX56	chr7	0.452730578281239	0.409307041465632	0.939934270330746	0.9132927767289
DDX58	chr9	0.135689811901266	0.250157331655129	0.661527165932452	0.718795888399413
DDX59	chr1	0.0967065240192994	0.226592545975806	0.706663869659464	0.758688203622124
DDX6	chr11	0.371057967974268	0.138801482413817	0.588105726872247	0.877980560799944
DDX60	chr4	0.618418292427103	0.376896720509055	0.546814908048388	0.587266624711559
DDX60L	chr4	0.689462275365359	0.505663939584644	0.263478078456052	0.437906440109083
DEAF1	chr11	0.00206279281169149	0.119257394587791	0.747674987763093	0.756520523040347
DEAR	chr4	0.445423396965247	0.828263757779176	0.939794419970631	0.919900706244319
DEC1	chr9	0.810223061324383	0.630899937067338	0.198063072512412	0.269456681350954
DECR1	chr8	0.225998181945319	0.326305852737571	0.589049716803021	0.712257884064051
DECR2	chr16	0.356373680162226	0.0308370044052863	0.625026221942522	0.501643241731347
DEDD	chr1	0.0729669253898329	0.0497168030207678	0.808579819593035	0.763233340325851
DEDD2	chr19	0.0612544577302287	0.0814628347667995	0.764701769107055	0.720229354590588
DEF6	chr6	0.112824278022516	0.173274596182085	0.814663310258024	0.701908957415565
DEF8	chr16	0.595622683728411	0.48318299419621	0.502412418711978	0.567302985805188
DEFA1	chr8	0.854328368645549	0.769893713726313	0.224162645968813	0.100569890217467
DEFA10P	chr8	0.859555275854835	0.907209286063912	0.397839311936228	0.558737151248164
DEFA11P	chr8	0.816621215299629	0.706978532969722	0.265191245367457	0.0244038878400112
DEFA1B	chr8	0.854328368645549	0.769893713726313	0.224162645968813	0.100569890217467
DEFA3	chr8	0.764002517306482	0.747535137402979	0.0631424375917768	0.181770505559052
DEFA4	chr8	0.750052443885043	0.679078386126844	0.0551360044752115	0.112404726942172
DEFA5	chr8	0.747919725893294	0.833123557793161	0.338472834067548	0.414970981050276
DEFA6	chr8	0.736941472624292	0.724459827984057	0.0466051325082162	0.0366407943500454
DEFA8P	chr8	0.841654429760157	0.899832179567862	0.123138242080973	0.414936018460248
DEFA9P	chr8	0.813229844066849	0.694077337249143	0.203692049507027	0.022201244668205
DEFB1	chr8	0.812180966365988	0.878260261520173	0.381162156492553	0.417872876022656
DEFB103A	chr8	0.768215509404937	0.615079365079365	0.119799314733235	0.0182329906999511
DEFB103B	chr8	0.768215509404937	0.615079365079365	0.119799314733235	0.0182329906999511
DEFB104A	chr8	0.769019648975596	0.83223201174743	0.354468219005664	0.390969162995595
DEFB104B	chr8	0.769019648975596	0.83223201174743	0.354468219005664	0.390969162995595
DEFB105A	chr8	0.61598839242011	0.625498216907909	0.0309943360604154	0.0646982728480526
DEFB105B	chr8	0.61598839242011	0.625498216907909	0.0309943360604154	0.0646982728480526
DEFB106A	chr8	0.652244598279841	0.605149989511223	0.0876337319068597	0.176928186840081
DEFB106B	chr8	0.652244598279841	0.605149989511223	0.0876337319068597	0.176928186840081
DEFB107A	chr8	0.784822739668555	0.852230613243829	0.334399692329208	0.464810153136144
DEFB107B	chr8	0.784822739668555	0.852230613243829	0.334399692329208	0.464810153136144
DEFB108B	chr11	0.772498426683449	0.867456821201315	0.537619746870848	0.410425844346549
DEFB109P1	chr8	0.756940074120691	0.652297042164884	0.0828613383679463	0.03520732815887
DEFB109P1B	chr8	0.724075239493742	0.687469407733725	0.146178588909866	0.133836794629746
DEFB110	chr6	0.602615201734145	0.61429270680372	0.157086916998811	0.103069715404517
DEFB112	chr6	0.572966925389833	0.533424236067408	0.262638976295364	0.107824627648416
DEFB113	chr6	0.681211104118593	0.744003915810083	0.26169498636459	0.53863366198168
DEFB114	chr6	0.618523180197189	0.600027970072023	0.278127403678064	0.0938046290469198
DEFB115	chr20	0.491958604293406	0.451821550940494	0.544192713796238	0.389937766589749
DEFB116	chr20	0.418187539332914	0.444863995524789	0.376022655758339	0.41539053213062
DEFB118	chr20	0.430074819942661	0.6171946017761	0.297671491504091	0.399412628487518
DEFB119	chr20	0.553387874973778	0.600936997412768	0.218656038039298	0.356828193832599
DEFB121	chr20	0.444794070344731	0.48213411649535	0.222327109992308	0.132543178798685
DEFB122	chr20	0.61139081183134	0.504859800013985	0.139325921264247	0.0591217397384798
DEFB123	chr20	0.637857492483043	0.702992797706454	0.0106985525487728	0.0917068736451996
DEFB124	chr20	0.710090203482274	0.584959093769666	0.111775400321656	0.415460457310678
DEFB125	chr20	0.754772393538913	0.659254597580589	0.330850989441298	0.315222711698483
DEFB126	chr20	0.775924760506258	0.857212782322915	0.266240123068317	0.282952241102021
DEFB127	chr20	0.734319278372142	0.644395496818404	0.401020907628837	0.083210964268233
DEFB128	chr20	0.715089853856374	0.859974826935179	0.11586602335501	0.0554856303754982
DEFB129	chr20	0.654010209076288	0.579504929725194	0.148311306901615	0.0508006433116565
DEFB130	chr8	0.768285434584994	0.770173414446542	0.338088245577232	0.153643101880987
DEFB131	chr4	0.516712118033704	0.49395147192504	0.228480525837354	0.0788056779246207
DEFB132	chr20	0.786903013775261	0.789070694357038	0.32448779805608	0.103419341304804
DEFB133	chr6	0.558212712397734	0.722991399202853	0.307251241171946	0.45849940563597
DEFB134	chr8	0.73306062513111	0.78665827564506	0.0921613873155723	0.104992657856094
DEFB135	chr8	0.883504650024474	0.79637787567303	0.355604503181596	0.455422697713447
DEFB136	chr8	0.88018320397175	0.900916019858751	0.107754702468359	0.0623382980211174
DEFB4A	chr8	0.73568281938326	0.668205020627928	0.0382490734913642	0.0833857772183763
DEFB4B	chr8	0.813964058457451	0.799769246905811	0.188273547304384	0.0244738130200685
