gene	chrom	status
Dok7	chr5	Uncertain
Dolk	chr2	Uncertain
Dolpp1	chr2	Uncertain
Dom3z	chr17	Uncertain
Donson	chr16	Uncertain
Dopey1	chr9	BAE
Dopey2	chr16	Uncertain
Dos	chr10	Uncertain
Dot1l	chr10	Uncertain
Dpagt1	chr9	Uncertain
Dpcd	chr19	Uncertain
Dpep1	chr8	Uncertain
Dpep2	chr8	Uncertain
Dpep3	chr8	Uncertain
Dpf1	chr7	Uncertain
Dpf2	chr19	Uncertain
Dpf3	NA	Uncertain
Dph1	chr11	Uncertain
Dph2	chr4	Uncertain
Dph3	chr14	Uncertain
Dph5	chr3	Uncertain
Dpm1	chr2	Uncertain
Dpp10	NA	Uncertain
Dpp3	chr19	Uncertain
Dpp4	chr2	BAE
Dpp6	NA	Uncertain
Dpp7	chr2	BAE
Dpp8	chr9	BAE
Dpp9	chr17	Uncertain
Dpt	chr1	Uncertain
Dpy19l1	chr9	Uncertain
Dpy19l3	chr7	BAE
Dpy19l4	chr4	Uncertain
Dpy30	chr17	Uncertain
Dpyd	NA	Uncertain
Dpys	chr15	Uncertain
Dpysl2	chr14	Uncertain
Dpysl3	chr18	Uncertain
Dpysl4	chr7	Uncertain
Dpysl5	chr5	Uncertain
Dqx1	chr6	Uncertain
Dr1	chr5	Uncertain
Dram1	chr10	Uncertain
Dram2	chr3	Uncertain
Drap1	chr19	Uncertain
Draxin	chr4	Uncertain
Drd2	NA	Uncertain
Drd3	chr16	Uncertain
Drd4	chr7	Uncertain
Drd5	chr5	Uncertain
Drg1	chr11	Uncertain
Drg2	chr11	Uncertain
Drosha	chr15	Uncertain
Drp2	NA	Uncertain
Dsc1	NA	Uncertain
Dsc2	chr18	Uncertain
Dsc3	chr18	Uncertain
Dscam	chr16	Uncertain
Dscaml1	NA	Uncertain
Dscc1	chr15	Uncertain
Dscr3	chr16	Uncertain
Dse	chr10	Uncertain
Dsel	chr1	Uncertain
Dsg1a	chr18	Uncertain
Dsg2	chr18	Uncertain
Dsg3	chr18	Uncertain
Dsn1	chr2	Uncertain
Dsp	chr13	Uncertain
Dspp	chr5	Uncertain
Dst	chr1	rMAE
Dstn	chr2	Uncertain
Dstyk	chr1	BAE
Dtd1	chr2	Uncertain
Dtd2	chr12	Uncertain
Dtl	chr1	Uncertain
Dtna	chr18	Uncertain
Dtnb	chr12	Uncertain
Dtnbp1	chr13	Uncertain
Dtwd1	chr2	Uncertain
Dtwd2	chr18	Uncertain
Dtx1	chr5	Uncertain
Dtx2	chr5	Uncertain
Dtx3	chr10	Uncertain
Dtx3l	chr16	Uncertain
Dtx4	chr19	Uncertain
Dtymk	chr1	Uncertain
Duox1	chr2	Uncertain
Duoxa1	chr2	Uncertain
Dupd1	chr14	Uncertain
Dus1l	chr11	Uncertain
Dus2l	chr8	Uncertain
Dus3l	chr17	Uncertain
Dus4l	chr12	Uncertain
Dusp1	chr17	Uncertain
Dusp10	chr1	Uncertain
Dusp11	chr6	Uncertain
Dusp12	chr1	Uncertain
Dusp14	chr11	Uncertain
Dusp15	chr2	Uncertain
Dusp16	chr6	Uncertain
Dusp18	chr11	Uncertain
Dusp19	chr2	Uncertain
Dusp2	chr2	Uncertain
Dusp22	chr13	Uncertain
Dusp23	chr1	Uncertain
Dusp26	NA	Uncertain
Dusp27	chr1	Uncertain
Dusp28	chr1	Uncertain
Dusp3	chr11	Uncertain
Dusp4	chr8	Uncertain
Dusp5	NA	Uncertain
Dusp6	chr10	Uncertain
Dusp7	chr9	Uncertain
Dusp8	chr7	Uncertain
Dusp9	NA	Uncertain
Dut	chr2	Uncertain
Dvl1	chr4	Uncertain
Dvl2	chr11	Uncertain
Dvl3	chr16	Uncertain
Dym	chr18	BAE
Dynap	chr18	Uncertain
Dync1h1	chr12	BAE
Dync1i1	chr6	Uncertain
Dync1i2	chr2	rMAE
Dync1li1	chr9	Uncertain
Dync1li2	chr8	BAE
Dync2h1	chr9	BAE
Dync2li1	chr17	Uncertain
Dynll1	chr5	Uncertain
Dynll2	chr11	Uncertain
Dynlrb1	chr2	Uncertain
Dynlrb2	chr8	Uncertain
Dynlt3	NA	Uncertain
Dyrk1a	chr16	Uncertain
Dyrk1b	chr7	Uncertain
Dyrk2	chr10	BAE
Dyrk3	chr1	Uncertain
Dysf	chr6	Uncertain
Dyx1c1	chr9	Uncertain
Dzank1	chr2	Uncertain
Dzip1	chr14	Uncertain
Dzip1l	chr9	Uncertain
Dzip3	chr16	Uncertain
E030002O03Rik	chr7	Uncertain
E030003E18Rik	chr19	Uncertain
E030010A14Rik	NA	Uncertain
E030011O05Rik	chr9	Uncertain
E030013I19Rik	chr2	Uncertain
E030018B13Rik	chr7	Uncertain
E030024N20Rik	chr19	Uncertain
E030030I06Rik	chr10	Uncertain
E030044B06Rik	chr19	Uncertain
E130003G02Rik	chr2	Uncertain
E130006D01Rik	chr5	Uncertain
E130008D07Rik	chr17	Uncertain
E130012A19Rik	chr11	Uncertain
E130018N17Rik	chr2	Uncertain
E130102H24Rik	chr4	Uncertain
E130112N10Rik	chr6	Uncertain
E130114P18Rik	chr4	Uncertain
E130201H02Rik	chr7	Uncertain
E130203B14Rik	NA	Uncertain
E130215H24Rik	chr2	Uncertain
E130218I03Rik	chr4	Uncertain
E130303B06Rik	NA	Uncertain
E130304I02Rik	chr7	Uncertain
E130306D19Rik	NA	Uncertain
E130307A14Rik	chr10	Uncertain
E130308A19Rik	chr4	Uncertain
E130309D02Rik	chr5	Uncertain
E130309D14Rik	chr11	Uncertain
E130309F12Rik	NA	Uncertain
E130310I04Rik	chr16	Uncertain
E130311K13Rik	chr3	Uncertain
E130317F20Rik	chr10	Uncertain
E230008N13Rik	chr4	Uncertain
E230016K23Rik	chr11	Uncertain
E230016M11Rik	chr6	Uncertain
E230025N22Rik	chr18	Uncertain
E2f1	chr2	Uncertain
E2f2	chr4	Uncertain
E2f3	chr13	Uncertain
E2f4	chr8	Uncertain
E2f5	chr3	Uncertain
E2f6	chr12	Uncertain
E2f7	chr10	Uncertain
E2f8	chr7	rMAE
E330011O21Rik	chr16	Uncertain
E330012B07Rik	chr6	Uncertain
E330013P04Rik	chr19	Uncertain
E330016A19Rik	NA	Uncertain
E330020D12Rik	chr1	Uncertain
E330023G01Rik	chr9	Uncertain
E330033B04Rik	chr15	Uncertain
E330034G19Rik	chr14	Uncertain
E430016F16Rik	chr7	Uncertain
E430018J23Rik	chr7	Uncertain
E430025E21Rik	chr15	Uncertain
E4f1	chr17	Uncertain
E530011L22Rik	chr9	Uncertain
Eaf1	chr14	Uncertain
Eaf2	chr16	Uncertain
Eapp	chr12	Uncertain
Ears2	chr7	Uncertain
Ebf1	chr11	Uncertain
Ebf2	chr14	Uncertain
Ebf3	NA	Uncertain
Ebf4	chr2	Uncertain
Ebi3	chr17	Uncertain
Ebna1bp2	chr4	Uncertain
Ebp	NA	Uncertain
Ebpl	chr14	Uncertain
Ecd	chr14	Uncertain
Ece1	chr4	Uncertain
Ece2	chr16	Uncertain
Ecel1	chr1	Uncertain
Ech1	chr7	Uncertain
Echdc1	chr10	Uncertain
Echdc2	chr4	Uncertain
Echdc3	chr2	Uncertain
Echs1	chr7	Uncertain
Eci1	chr17	Uncertain
Eci2	chr13	Uncertain
Eci3	chr13	Uncertain
Ecm1	chr3	Uncertain
Ecm2	chr13	Uncertain
Ecscr	chr18	Uncertain
Ecsit	chr9	Uncertain
Ect2l	chr10	Uncertain
Eda	NA	Uncertain
Eda2r	NA	Uncertain
Edar	chr10	Uncertain
Edaradd	chr13	Uncertain
Edc3	chr9	Uncertain
Edc4	chr8	Uncertain
Edem1	chr6	Uncertain
Edem2	chr2	Uncertain
Edem3	chr1	BAE
Edf1	chr2	Uncertain
Edil3	chr13	Uncertain
Edn1	chr13	Uncertain
Edn2	chr4	Uncertain
Ednra	chr8	Uncertain
Eea1	chr10	BAE
Eed	chr7	Uncertain
Eef1a1	chr9	Uncertain
Eef1b2	chr1	Uncertain
Eef1d	chr15	Uncertain
Eef1e1	chr13	Uncertain
Eef1g	chr19	Uncertain
Eef2	chr10	Uncertain
Eef2k	chr7	BAE
Eefsec	chr6	Uncertain
Eepd1	chr9	Uncertain
Efcab11	chr12	Uncertain
Efcab12	chr6	Uncertain
Efcab14	chr4	Uncertain
Efcab2	chr1	Uncertain
Efcab3	chr11	Uncertain
Efcab4a	chr7	Uncertain
Efcab4b	chr6	Uncertain
Efcab5	chr11	Uncertain
Efcab7	chr4	Uncertain
Efcab8	chr2	Uncertain
Efcc1	chr6	Uncertain
Efemp1	chr11	Uncertain
Efemp2	chr19	Uncertain
Efha1	chr14	Uncertain
Efha2	chr8	Uncertain
Efhb	chr17	Uncertain
Efhc1	chr1	Uncertain
Efhd1	chr1	Uncertain
Efhd2	chr4	Uncertain
Efna1	chr3	Uncertain
Efna2	chr10	Uncertain
Efna3	NA	Uncertain
Efna4	chr3	Uncertain
Efna5	chr17	Uncertain
Efnb1	NA	Uncertain
Efnb2	chr8	Uncertain
Efnb3	chr11	Uncertain
Efr3a	chr15	Uncertain
Efr3b	chr12	Uncertain
Efs	chr14	Uncertain
Eftud1	chr7	Uncertain
Eftud2	chr11	Uncertain
Egf	chr3	Uncertain
Egfem1	NA	Uncertain
Egfl7	chr2	Uncertain
Egfl8	chr17	Uncertain
Egflam	chr15	Uncertain
Egfr	chr11	Uncertain
Egln1	chr8	BAE
Egln2	chr7	Uncertain
Egln3	chr12	Uncertain
Egr1	chr18	Uncertain
Egr2	chr10	Uncertain
Egr3	NA	Uncertain
Ehbp1	chr11	Uncertain
Ehbp1l1	chr19	Uncertain
Ehd1	chr19	Uncertain
Ehd2	chr7	Uncertain
Ehd3	chr17	Uncertain
Ehd4	chr2	BAE
Ehf	chr2	Uncertain
Ehhadh	chr16	Uncertain
Ehmt1	chr2	Uncertain
Ehmt2	chr17	Uncertain
Ei24	chr9	Uncertain
Eid1	chr2	Uncertain
Eid2	chr7	Uncertain
Eid2b	chr7	Uncertain
Eid3	chr10	Uncertain
Eif1a	chr18	Uncertain
Eif1ad	chr19	Uncertain
Eif1ax	NA	Uncertain
Eif1b	chr9	Uncertain
Eif2a	chr3	Uncertain
Eif2ak1	chr5	Uncertain
Eif2ak2	chr17	BAE
Eif2ak3	chr6	Uncertain
Eif2ak4	chr2	Uncertain
Eif2b1	chr5	Uncertain
Eif2b2	chr12	Uncertain
Eif2b3	chr4	Uncertain
Eif2b4	chr5	Uncertain
Eif2b5	chr16	Uncertain
Eif2c1	chr4	Uncertain
Eif2c2	chr15	Uncertain
Eif2c3	chr4	Uncertain
Eif2c4	chr4	Uncertain
Eif2d	chr1	Uncertain
Eif2s1	chr12	Uncertain
Eif2s2	chr2	BAE
Eif2s3x	NA	Uncertain
Eif3a	chr19	BAE
Eif3b	chr5	Uncertain
Eif3c	chr7	BAE
Eif3d	chr15	Uncertain
Eif3e	chr15	Uncertain
Eif3f	chr7	Uncertain
Eif3g	chr9	Uncertain
Eif3h	chr15	Uncertain
Eif3i	chr4	Uncertain
Eif3j2	chr2	Uncertain
Eif3k	chr7	Uncertain
Eif3l	chr15	BAE
Eif4a1	chr11	Uncertain
Eif4a2	chr16	Uncertain
Eif4a3	chr11	rMAE
Eif4b	chr15	Uncertain
Eif4e	chr3	Uncertain
Eif4e1b	chr13	Uncertain
Eif4e2	chr1	Uncertain
Eif4e3	chr6	Uncertain
Eif4ebp1	chr8	Uncertain
Eif4ebp2	chr10	Uncertain
Eif4ebp3	chr18	Uncertain
Eif4enif1	chr11	Uncertain
Eif4g1	chr16	BAE
Eif4g2	chr7	Uncertain
Eif4g3	chr4	BAE
Eif4h	chr5	Uncertain
Eif5	chr12	Uncertain
Eif5a2	chr3	Uncertain
Eif5b	NA	Uncertain
Eif6	chr2	Uncertain
Elac1	chr18	Uncertain
Elac2	chr11	Uncertain
Elavl1	chr8	Uncertain
Elavl2	NA	Uncertain
Elavl3	NA	Uncertain
Elavl4	NA	Uncertain
Elf1	chr14	Uncertain
Elf2	chr3	Uncertain
Elf4	NA	Uncertain
Elf5	chr2	Uncertain
Elfn1	chr5	Uncertain
Elfn2	NA	Uncertain
Elk1	NA	Uncertain
Elk3	chr10	Uncertain
Elk4	chr1	BAE
Ell	chr8	Uncertain
Ell2	chr13	BAE
Ell3	chr2	Uncertain
Elmo1	chr13	BAE
Elmo2	chr2	Uncertain
Elmo21	NA	Uncertain
Elmo3	chr8	Uncertain
Elmod2	chr8	Uncertain
Elmod3	chr6	Uncertain
Elmsan1	chr12	Uncertain
Eln	chr5	Uncertain
Elof1	NA	Uncertain
Elovl1	chr4	Uncertain
Elovl2	chr13	Uncertain
Elovl3	NA	Uncertain
Elovl4	chr9	Uncertain
Elovl5	chr9	Uncertain
Elovl6	chr3	BAE
Elovl7	chr13	Uncertain
Elp2	chr18	Uncertain
Elp3	chr14	BAE
Elp4	chr2	Uncertain
Elp5	chr11	Uncertain
Elp6	chr9	Uncertain
Emb	chr13	Uncertain
Emc1	chr4	Uncertain
Emc10	chr7	Uncertain
Emc2	chr15	Uncertain
Emc3	chr6	Uncertain
Emc4	chr2	Uncertain
Emc7	chr2	Uncertain
Emc8	chr8	Uncertain
Emcn	chr3	Uncertain
Emd	NA	Uncertain
Eme1	chr11	Uncertain
Eme2	chr17	Uncertain
Emg1	chr6	Uncertain
Emid1	chr11	Uncertain
Emid2	NA	Uncertain
Emilin1	chr5	Uncertain
Emilin2	chr17	Uncertain
Emilin3	chr2	Uncertain
Eml1	chr12	Uncertain
Eml2	chr7	Uncertain
Eml3	chr19	Uncertain
Eml4	chr17	BAE
Eml5	chr12	Uncertain
Eml6	chr11	Uncertain
Emp1	chr6	Uncertain
Emp2	chr16	Uncertain
Emp3	NA	Uncertain
Emr1	chr17	Uncertain
Emr4	chr17	Uncertain
En1	chr1	Uncertain
En2	chr5	Uncertain
Enah	chr1	Uncertain
Enam	chr5	Uncertain
Enc1	chr13	Uncertain
Endod1	chr9	Uncertain
Endog	chr2	Uncertain
Endou	chr15	Uncertain
Endov	chr11	Uncertain
Eng	chr2	Uncertain
Engase	chr11	Uncertain
Enkd1	chr8	Uncertain
Enkur	chr2	Uncertain
Eno1	chr4	Uncertain
Eno2	chr6	Uncertain
Eno3	chr11	Uncertain
Enoph1	chr5	Uncertain
Enox	NA	Uncertain
Enox1	chr14	Uncertain
Enox2	NA	Uncertain
Enpep	chr3	Uncertain
Enpp1	chr10	Uncertain
Enpp2	chr15	Uncertain
Enpp3	chr10	Uncertain
Enpp4	chr17	Uncertain
Enpp5	chr17	Uncertain
Enpp6	chr8	Uncertain
Enpp7	chr11	Uncertain
Ensa	chr3	Uncertain
Enthd1	chr15	Uncertain
Enthd2	chr11	Uncertain
Entpd1	chr19	Uncertain
Entpd2	chr2	Uncertain
Entpd3	chr9	Uncertain
Entpd4	chr14	Uncertain
Entpd5	chr12	Uncertain
Entpd6	chr2	Uncertain
Entpd7	chr19	Uncertain
Eny2	chr15	Uncertain
Eogt	chr6	Uncertain
Eomes	chr9	Uncertain
Ep300	chr15	Uncertain
Ep400	chr5	BAE
Epas1	chr17	Uncertain
Epb4.1	chr4	Uncertain
Epb4.1l1	chr2	Uncertain
Epb4.1l2	chr10	Uncertain
Epb4.1l3	chr17	Uncertain
Epb4.1l4a	chr18	Uncertain
Epb4.1l4b	chr4	Uncertain
Epb4.1l5	chr1	Uncertain
Epc1	chr18	Uncertain
Epc2	chr2	Uncertain
Epcam	chr17	Uncertain
Epdr1	chr13	Uncertain
Epg5	chr18	Uncertain
Epgn	chr5	Uncertain
Epha1	chr6	Uncertain
Epha10	chr4	Uncertain
Epha2	chr4	Uncertain
Epha3	chr16	Uncertain
Epha4	chr1	Uncertain
Epha5	NA	Uncertain
Epha6	chr16	Uncertain
Epha7	chr4	Uncertain
Epha8	NA	Uncertain
Ephb1	NA	Uncertain
Ephb2	chr4	Uncertain
Ephb3	chr16	Uncertain
Ephb4	chr5	Uncertain
Ephb6	chr6	Uncertain
Ephx1	chr1	Uncertain
Ephx2	chr14	Uncertain
Ephx3	chr17	Uncertain
Ephx4	chr5	Uncertain
Epm2a	chr10	Uncertain
Epm2aip1	chr9	Uncertain
Epn1	chr7	Uncertain
Epn2	chr11	Uncertain
Epn3	chr11	Uncertain
Epor	NA	Uncertain
Eppk1	chr15	Uncertain
Eprs	chr1	Uncertain
Eps15	chr4	Uncertain
Eps15l1	chr8	Uncertain
Eps8	chr6	rMAE
Eps8l1	chr7	Uncertain
Eps8l2	chr7	Uncertain
Eps8l3	NA	Uncertain
Epsti1	chr14	Uncertain
Ept1	chr5	Uncertain
Epyc	chr10	Uncertain
Eqtn	chr4	Uncertain
Eral1	chr11	Uncertain
Erap1	chr13	Uncertain
Erbb2	chr11	Uncertain
Erbb2ip	chr13	BAE
Erbb3	chr10	Uncertain
Erbb4	NA	Uncertain
Erc1	chr6	BAE
Erc2	chr14	Uncertain
Ercc1	chr7	Uncertain
Ercc2	chr7	Uncertain
Ercc3	chr18	Uncertain
Ercc4	chr16	BAE
Ercc5	chr1	Uncertain
Ercc6	chr14	Uncertain
Ercc6l	NA	Uncertain
Ercc6l2	chr13	Uncertain
Ercc8	chr13	Uncertain
Ereg	chr5	Uncertain
Erf	chr7	Uncertain
Erg	chr16	Uncertain
Ergic1	chr17	BAE
Ergic2	chr6	Uncertain
Ergic3	chr2	Uncertain
Eri1	chr8	BAE
Eri2	chr7	Uncertain
Eri3	chr4	Uncertain
Erich1	chr8	Uncertain
Erich2	chr2	Uncertain
Erlec1	chr11	Uncertain
Erlin1	chr19	Uncertain
Erlin2	chr8	Uncertain
Ermap	chr4	Uncertain
Ermn	NA	Uncertain
Ermp1	chr19	Uncertain
Ern1	chr11	Uncertain
Ern2	chr7	Uncertain
Ero1l	chr14	Uncertain
Ero1lb	chr13	Uncertain
Erp29	chr5	Uncertain
Erp44	chr4	Uncertain
Errfi1	chr4	Uncertain
Erv3	chr2	Uncertain
Esam	chr9	Uncertain
Esco1	chr18	Uncertain
Esco2	chr14	rMAE
Esd	chr14	Uncertain
Esf1	chr2	BAE
Esm1	chr13	Uncertain
Espl1	chr15	Uncertain
Espn	chr4	Uncertain
Espnl	chr1	Uncertain
Esr1	chr10	Uncertain
Esr2	chr12	Uncertain
Esrra	chr19	Uncertain
Esrrb	NA	Uncertain
Esrrg	NA	Uncertain
Esx1	NA	Uncertain
Esyt1	chr10	Uncertain
Esyt2	chr12	Uncertain
Esyt3	chr9	Uncertain
Etaa1	chr11	Uncertain
Etf1	chr18	Uncertain
Etfa	chr9	Uncertain
Etfb	chr7	Uncertain
Etfdh	chr3	Uncertain
Ethe1	chr7	Uncertain
Etl4	chr2	Uncertain
Etnk1	chr6	Uncertain
Etnk2	chr1	Uncertain
Etohd2	chr13	Uncertain
Etohi1	chr2	Uncertain
Ets1	chr9	Uncertain
Ets2	chr16	Uncertain
Etv1	chr12	Uncertain
Etv3	chr3	Uncertain
Etv4	chr11	Uncertain
Etv5	chr16	Uncertain
Etv6	chr6	Uncertain
EU599041	NA	Uncertain
Eva1a	chr6	Uncertain
Eva1b	chr4	Uncertain
Eva1c	chr16	Uncertain
Evc	chr5	Uncertain
Evc2	chr5	Uncertain
Evi2a	chr11	Uncertain
Evi2b	chr11	Uncertain
Evi5	chr5	Uncertain
Evi5l	chr8	Uncertain
Evl	chr12	BAE
Evpl	chr11	Uncertain
Ewsr1	chr11	Uncertain
Exd1	chr2	Uncertain
Exd2	chr12	Uncertain
Exo1	chr1	Uncertain
Exo5	chr4	Uncertain
Exoc1	chr5	Uncertain
Exoc2	chr13	BAE
Exoc3	chr13	Uncertain
Exoc3l	chr8	Uncertain
Exoc3l4	chr12	Uncertain
Exoc4	chr6	BAE
Exoc5	chr14	BAE
Exoc6	chr19	Uncertain
Exoc6b	chr6	Uncertain
Exoc7	chr11	Uncertain
Exoc8	chr8	Uncertain
Exog	NA	Uncertain
Exosc1	chr19	BAE
Exosc10	chr4	Uncertain
Exosc4	chr15	Uncertain
Exosc5	chr7	Uncertain
Exosc6	NA	Uncertain
Exosc7	chr9	rMAE
Exosc8	chr3	Uncertain
Exosc9	chr3	Uncertain
Exph5	chr9	Uncertain
Ext1	chr15	Uncertain
Ext2	chr2	Uncertain
Extl1	chr4	Uncertain
Extl2	chr3	Uncertain
Extl3	chr14	Uncertain
Eya1	chr1	Uncertain
Eya2	chr2	Uncertain
Eya3	chr4	Uncertain
Eya4	chr10	Uncertain
Ezh1	chr11	Uncertain
Ezh2	chr6	BAE
Ezr	chr17	Uncertain
F10	chr8	Uncertain
F11	chr8	Uncertain
F11r	chr1	Uncertain
F12	NA	Uncertain
F13a1	chr13	Uncertain
F2r	chr13	Uncertain
F2rl1	chr13	Uncertain
F2rl2	chr13	Uncertain
F2rl3	chr8	Uncertain
F3	chr3	Uncertain
F420014N23Rik	chr10	Uncertain
F5	chr1	Uncertain
F630042J09Rik	chr13	Uncertain
F630043A04Rik	NA	Uncertain
F630110N24Rik	NA	Uncertain
F7	chr8	Uncertain
F730043M19Rik	chr12	Uncertain
F8	NA	Uncertain
F830016B08Rik	chr18	Uncertain
F830045P16Rik	chr2	Uncertain
F8a	NA	Uncertain
F930015N05Rik	chr11	Uncertain
Faah	chr4	Uncertain
Fabp12	chr3	Uncertain
Fabp4	chr3	Uncertain
Fabp5	chr3	Uncertain
Fabp7	chr10	Uncertain
Fadd	chr7	Uncertain
Fads1	chr19	Uncertain
Fads2	chr19	Uncertain
Fads3	chr19	Uncertain
Fads6	chr11	Uncertain
Faf1	chr4	Uncertain
Faf2	chr13	Uncertain
Fah	chr7	Uncertain
Fahd2a	chr2	Uncertain
Faim	NA	Uncertain
Faim2	chr15	Uncertain
Faim3	NA	Uncertain
Fam100a	NA	Uncertain
Fam100b	NA	Uncertain
Fam101a	NA	Uncertain
Fam101b	chr11	Uncertain
Fam102b	chr3	Uncertain
Fam103a1	chr7	Uncertain
Fam104a	chr11	Uncertain
Fam105a	chr15	Uncertain
Fam105b	chr15	Uncertain
Fam107a	chr14	Uncertain
Fam107b	chr2	BAE
Fam108a	chr10	Uncertain
Fam108b	chr19	Uncertain
Fam108c	chr7	Uncertain
Fam109a	chr5	Uncertain
Fam109b	chr15	Uncertain
Fam110a	chr2	Uncertain
Fam110b	chr4	Uncertain
Fam110c	chr12	Uncertain
Fam111a	chr19	BAE
Fam113a	NA	Uncertain
Fam113b	NA	Uncertain
Fam114a1	chr5	Uncertain
Fam114a2	chr11	Uncertain
Fam115a	chr6	Uncertain
Fam115c	chr6	Uncertain
Fam116a	NA	Uncertain
Fam116b	NA	Uncertain
Fam117a	chr11	Uncertain
Fam117b	chr1	Uncertain
Fam118a	chr15	Uncertain
Fam118b	chr9	Uncertain
Fam120a	chr13	BAE
Fam120aos	chr13	Uncertain
Fam120b	chr17	Uncertain
Fam120c	NA	Uncertain
Fam122a	NA	Uncertain
Fam122b	NA	Uncertain
Fam123a	NA	Uncertain
Fam123b	NA	Uncertain
Fam123c	NA	Uncertain
Fam124a	chr14	Uncertain
Fam124b	NA	Uncertain
Fam125a	NA	BAE
Fam125b	NA	Uncertain
Fam126a	chr5	Uncertain
Fam126b	chr1	Uncertain
Fam129a	chr1	Uncertain
Fam129b	chr2	Uncertain
Fam129c	chr8	BAE
Fam131a	chr16	Uncertain
Fam131b	chr6	Uncertain
Fam131c	chr4	Uncertain
Fam132a	chr4	Uncertain
Fam132b	chr1	Uncertain
Fam133b	chr5	Uncertain
Fam134a	chr1	Uncertain
Fam134b	chr15	Uncertain
Fam134c	chr11	Uncertain
Fam135a	chr1	Uncertain
Fam135b	chr15	Uncertain
Fam136a	chr6	Uncertain
Fam13a	chr6	Uncertain
Fam13b	chr18	BAE
Fam13c	chr10	Uncertain
Fam149a	chr8	Uncertain
Fam149b	chr14	Uncertain
Fam150a	chr1	Uncertain
Fam151a	NA	Uncertain
Fam151b	chr13	Uncertain
Fam154a	chr4	Uncertain
Fam154b	chr7	Uncertain
Fam158a	NA	Uncertain
Fam159a	chr4	Uncertain
Fam160a1	chr3	Uncertain
Fam160a2	chr7	Uncertain
Fam160b1	chr19	Uncertain
Fam160b2	chr14	BAE
Fam161a	chr11	Uncertain
Fam161b	chr12	Uncertain
Fam162a	chr16	Uncertain
Fam163a	chr1	Uncertain
Fam163b	NA	Uncertain
Fam164a	NA	Uncertain
Fam164c	NA	Uncertain
Fam165b	NA	Uncertain
Fam166b	chr4	Uncertain
Fam167a	chr14	Uncertain
Fam167b	chr4	Uncertain
Fam168a	chr7	Uncertain
Fam168b	chr1	BAE
Fam169a	chr13	Uncertain
Fam169b	chr7	Uncertain
Fam170b	chr14	Uncertain
Fam171a1	chr2	Uncertain
Fam171a2	chr11	Uncertain
Fam171b	chr2	Uncertain
Fam172a	chr13	BAE
Fam173a	NA	Uncertain
Fam173b	chr15	Uncertain
Fam174a	chr1	Uncertain
Fam174b	chr7	Uncertain
Fam175a	chr5	Uncertain
Fam175b	chr7	BAE
Fam176a	NA	Uncertain
Fam176b	NA	Uncertain
Fam178a	chr19	BAE
Fam178b	chr1	Uncertain
Fam179a	chr17	Uncertain
Fam179b	chr12	Uncertain
Fam180a	chr6	Uncertain
Fam181a	NA	Uncertain
Fam181b	chr7	Uncertain
Fam184a	chr10	Uncertain
Fam184b	chr5	Uncertain
Fam185a	chr5	Uncertain
Fam186b	chr15	Uncertain
Fam187a	NA	Uncertain
Fam188a	chr2	Uncertain
Fam188b	chr6	Uncertain
Fam189a1	chr7	Uncertain
Fam189a2	chr19	Uncertain
Fam189b	chr3	Uncertain
Fam18a	NA	Uncertain
Fam18b	NA	BAE
Fam190a	NA	Uncertain
Fam192a	chr8	Uncertain
Fam193a	chr5	Uncertain
Fam193b	chr13	Uncertain
Fam194a	chr3	Uncertain
Fam195a	NA	Uncertain
Fam195b	chr11	Uncertain
Fam196a	chr7	Uncertain
Fam196b	chr11	Uncertain
Fam198a	chr9	Uncertain
Fam198b	chr3	Uncertain
Fam199x	NA	Uncertain
Fam19a1	chr6	Uncertain
Fam19a2	chr10	Uncertain
Fam19a3	chr3	Uncertain
Fam19a4	NA	Uncertain
Fam19a5	NA	Uncertain
Fam203a	chr15	Uncertain
Fam207a	chr10	Uncertain
Fam209	chr2	Uncertain
Fam20a	chr11	Uncertain
Fam20b	chr1	BAE
Fam20c	chr5	Uncertain
Fam21	chr6	Uncertain
Fam210a	chr18	Uncertain
Fam210b	chr2	Uncertain
Fam211a	chr11	Uncertain
Fam211b	chr10	Uncertain
Fam212a	chr9	Uncertain
Fam212b	chr3	Uncertain
Fam213a	chr14	Uncertain
Fam214a	chr9	Uncertain
Fam214b	chr4	Uncertain
Fam216a	chr5	Uncertain
Fam217b	chr2	Uncertain
Fam219a	chr4	Uncertain
Fam219b	chr9	Uncertain
Fam220a	chr5	Uncertain
Fam221a	chr6	Uncertain
Fam221b	chr4	Uncertain
Fam222a	chr5	Uncertain
Fam222b	chr11	Uncertain
Fam227a	chr15	Uncertain
Fam228a	chr12	Uncertain
Fam228b	chr12	Uncertain
Fam229b	chr10	Uncertain
Fam24a	NA	Uncertain
Fam26d	chr10	Uncertain
Fam26e	chr10	Uncertain
Fam26f	chr10	Uncertain
Fam32a	chr8	Uncertain
Fam33a	NA	Uncertain
Fam35a	chr14	BAE
Fam38a	NA	Uncertain
Fam38b	NA	Uncertain
Fam3a	NA	Uncertain
Fam3b	chr16	Uncertain
Fam3c	chr6	Uncertain
Fam40a	NA	Uncertain
Fam40b	NA	Uncertain
Fam43a	chr16	Uncertain
Fam43b	NA	Uncertain
Fam45a	chr19	Uncertain
Fam46a	chr9	Uncertain
Fam46b	chr4	Uncertain
Fam46c	chr3	rMAE
Fam47e	NA	Uncertain
Fam48a	NA	Uncertain
Fam49a	chr12	Uncertain
